iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1011,1,-1.1708897999155181,1.1207701914172976,-1.9797565800874262,-0.05300307055148694,-2.5406890336867707,-5.290203732668058,-335.72111515016076,31.0,1.0,0.7056428367577724,-335.72111515016076,339.26929537886036,-1.079005186256552,1.4219584070804103,5.0,0.0,0.09195022480465945,0.09195022480465945
1012,1,-0.4154664342280455,-1.8640939926341804,-1.4849264068773884,-1.0366209461848195,-2.4994802140911014,-5.695822060937894,-335.4246486630043,63.0,1.0,0.8851401840351536,-335.4246486630043,337.09898473290104,0.1620695357379418,0.2598359212097421,5.0,0.0,0.09195022480465945,0.09195022480465945
1013,1,-0.19730168488415856,-2.166602302283687,-1.5677460193362043,-1.0442715359370929,-2.5567738592932763,-5.721139217321151,-335.79841777361224,31.0,1.0,0.9905975761443757,-335.79841777361224,342.19563615790713,-0.12337955132130674,-0.23411776348342528,4.0,0.0,0.09195022480465945,0.09195022480465945
1014,1,-0.24703795554366365,-1.6844979175707424,-1.672285686180497,-0.8911144031007645,-2.564482696992044,-5.850806734484529,-335.3923790184266,15.0,1.0,0.6543318702518424,-335.3923790184266,338.34008695036715,0.03477578617173549,0.9272326957396331,4.0,0.0,0.09195022480465945,0.09195022480465945
1015,1,0.1357556215411006,-0.5356896806893182,-1.6911417058484912,-0.4938431386173462,-2.0351893826531233,-5.168641308054348,-333.96988063191316,31.0,1.0,0.978041920654798,-333.96988063191316,337.64387698806934,-0.06835977136080373,0.13972638102893598,4.0,0.0,0.09195022480465945,0.09195022480465945
1016,1,-0.5834087756537653,-0.6737957683207925,-1.6782290941069873,-0.6347281472582632,-2.479717603378662,-5.208736857741413,-334.4632069040836,31.0,1.0,0.8037056291648738,-334.4632069040836,335.6363550891186,0.2798399069247921,0.554190537596071,4.0,0.0,0.09195022480465945,0.09195022480465945
1017,1,-1.5678054943432875,-0.8382973396920451,-1.584154181962608,-0.4746386738151334,-2.5377471835283054,-5.282853357434317,-335.02885370930454,31.0,1.0,0.9879953351268448,-335.02885370930454,335.87178671232067,-0.18614098997784367,-0.22147214873842813,5.0,0.0,0.09195022480465945,0.09195022480465945
1018,1,0.9959197894319441,-1.1578440247821422,-2.6434027687407022,-0.2876745925953221,-2.5148058348648674,-5.562923497194985,-336.46924270215953,31.0,1.0,0.6069738854512905,-336.46924270215953,339.18098298368096,0.15408478905465017,113.39651235816916,4.0,0.0,0.09195022480465945,0.09195022480465945
1019,1,-0.29734977869680623,-0.14310958405141191,-2.0241597955668196,-0.43489010467004374,-3.590444025064685,-5.410322414647138,-335.7329795721414,31.0,1.0,0.9929393995896986,-335.7329795721414,338.3370474116752,-0.06801123444461155,-0.27795956127295085,5.0,0.0,0.09195022480465945,0.09195022480465945
1020,1,-0.11214595876064527,-1.9796802099400277,-1.7232709120774645,-1.109623600423689,-2.7441845527646502,-5.787281365076733,-337.4936186484527,31.0,1.0,0.666254421313802,-337.4936186484527,339.2807837106312,0.6692946628983805,0.837895538141538,5.0,0.0,0.09195022480465945,0.09195022480465945
1021,1,0.4191916681223049,-1.2198418991880344,-1.8182346412734685,-1.0131621005819371,-3.3954751685256745,-5.196106221511641,-334.66084458850617,31.0,1.0,0.9417189133250764,-334.66084458850617,338.509872195544,-0.39181046416774734,-0.6418302270358254,5.0,0.0,0.09195022480465945,0.09195022480465945
1022,1,0.3120728740496884,-0.6963339902775884,-2.0152478707052426,-0.10188552002790216,-1.6487818284139915,-5.638137507583382,-338.4014735498436,63.0,1.0,0.8073506184125507,-338.4014735498436,339.3338851980741,0.7994083085371813,0.8926712174072691,5.0,0.0,0.09195022480465945,0.09195022480465945
1023,1,0.29313574014505617,-0.8360628315362724,-1.7737002606299481,-1.5562647870832564,-4.3288061669930356,-4.823394619968159,-339.0024964141133,63.0,1.0,0.9794499849409616,-339.0024964141133,341.13116259896464,-0.5282234787141533,-1.7368731301041862,6.0,0.0,0.09195022480465945,0.09195022480465945
1024,1,-1.1044819123953427,-0.9883093131175977,-1.8667354225248476,-0.4684281153719532,-2.665634399541789,-5.076830236457414,-334.9350977501758,63.0,1.0,0.861778111069066,-334.9350977501758,341.4907279857992,-0.22934364725438172,3.082913590338876,5.0,0.0,0.09195022480465945,0.09195022480465945
1025,1,0.04802647950297792,-0.448106586601127,-1.6701246689405544,-0.5464258738089391,-2.042438555933445,-5.482387810937999,-335.16022954736775,31.0,1.0,0.6090108293320714,-335.16022954736775,338.85970251829156,0.0288059395207938,1.0741472452641005,5.0,0.0,0.09195022480465945,0.09195022480465945
1026,1,-0.4551348546681435,-0.9439404007731171,-1.956460887340587,-0.32947508319052815,-2.061879103135843,-5.445758359364304,-334.46372159543614,31.0,1.0,0.4856395486731908,-334.46372159543614,338.73478957539925,-0.38100464147180446,1.877314302100217,5.0,0.0,0.09195022480465945,0.09195022480465945
1027,1,-0.04897324361445182,-0.8373839271411716,-1.51290767216571,-1.073322962995423,-2.366592799216074,-4.875904879196457,-335.7837448070103,31.0,1.0,0.6285759738143312,-335.7837448070103,338.5343383535658,0.7613519139852087,1.2127889833079735,5.0,0.0,0.09195022480465945,0.09195022480465945
1028,1,-0.36726431789923863,-1.071893135349674,-1.6292996709204508,-0.8884836500066394,-2.687106993595253,-5.039589432690362,-334.06768385495053,31.0,1.0,0.9867551408945083,-334.06768385495053,335.99222942745484,-0.5407019812029716,-0.6476103153016766,5.0,0.0,0.09195022480465945,0.09195022480465945
1029,1,-0.5686518991736393,-2.0806019291522437,-1.7753079148496205,-0.7078185920306975,-2.4707080156724945,-5.108843120095618,-335.6891079866569,39.0,1.0,0.6099459791557451,-335.6891079866569,337.00917935760197,-0.0010843087233070037,5.818595884086392,5.0,0.0,0.09195022480465945,0.09195022480465945
1030,1,-1.1077430494906273,-0.09444189916775114,-1.9266592937300115,-0.12091491993530798,-1.8380774355525153,-6.264505665468345,-338.4867976753296,63.0,1.0,0.4558897396373853,-338.4867976753296,342.1843101836226,0.09429461597312638,13.288498054250283,5.0,0.0,0.09195022480465945,0.09195022480465945
1031,1,-0.42041362657066245,0.626885872838442,-1.5725191588805134,-0.18319934388785816,-2.4890625101854513,-5.94861963093702,-336.50113007469713,31.0,1.0,0.9874771591073314,-336.50113007469713,339.1675820977702,-0.09994586647297865,-0.2231849082712074,5.0,0.0,0.09195022480465945,0.09195022480465945
1032,1,-1.0090296442074673,0.2147803957503773,-1.6728724634715664,-0.2563331929012454,-2.830664261664836,-6.265685899932211,-338.60971797659283,31.0,1.0,0.18735839074879335,-338.60971797659283,343.1124194225917,1.6449495987237697,3.745221905059907,5.0,0.0,0.09195022480465945,0.09195022480465945
1033,1,-1.2158347273342691,0.062188706156168866,-2.349052731441511,-0.07999789641695232,-2.429876108800081,-5.586465710940989,-335.7880239434746,31.0,1.0,0.5556648893669768,-335.7880239434746,341.0367732061209,-1.0958478725138434,4.8114944493081,5.0,0.0,0.09195022480465945,0.09195022480465945
1034,1,-0.6156248376409577,-0.2814800397252694,-2.0349906993015714,-0.23667249187754041,-2.5851867744624992,-5.193450797211218,-335.15977856818733,31.0,1.0,0.43013487004076356,-335.15977856818733,338.35433583115105,0.44878960266544254,3.157573908035033,5.0,0.0,0.09195022480465945,0.09195022480465945
1035,1,0.7911493653253866,-2.525801074610128,-1.4918325890399415,-2.2323625380123624,-3.3315175776883748,-5.55342721788774,-339.2719395235226,31.0,1.0,0.9522043369395993,-339.2719395235226,340.7628494795316,-0.12095178233272463,0.8626479142992594,5.0,0.0,0.09195022480465945,0.09195022480465945
1036,1,-1.4210696017780053,-0.20381051839707592,-0.5318549741594211,-2.421550027428059,-2.476045762188811,-5.77635967816647,-338.8828496513974,63.0,1.0,0.906920201547093,-338.8828496513974,341.77476156477996,-0.6215689014147756,-0.869564729740091,5.0,0.0,0.09195022480465945,0.09195022480465945
1037,1,-0.9577865309889931,-1.48429487340306,-1.242677546754818,-1.0788668995299906,-2.151187490567176,-4.680310128378019,-336.6281216235636,31.0,1.0,0.9727302354754104,-336.6281216235636,341.101408140784,0.007552700814301261,0.07172679526348702,5.0,0.0,0.09195022480465945,0.09195022480465945
1038,1,-1.7977403885025733,0.0886802141011863,-0.802397258872337,-0.6165542042194757,-2.0637712518197664,-5.441412069440598,-335.9817519949198,31.0,1.0,0.8953508848321834,-335.9817519949198,339.58758659451036,0.18963017941024418,0.29658876764034403,5.0,0.0,0.09195022480465945,0.09195022480465945
1039,1,-2.4138350093955268,0.21818627742987692,-0.7697656911050261,-0.5506588507839195,-2.023817929060495,-5.277299567016227,-337.0729676630373,31.0,1.0,0.8975929000707488,-337.0729676630373,337.5015896796669,0.18123101542397535,0.335555922014521,5.0,0.0,0.09195022480465945,0.09195022480465945
1040,1,-2.8057726503018627,0.22312245661150243,-0.41667341072033803,-1.082983900186701,-1.8437433445386642,-5.539224683216876,-337.83951630404283,31.0,1.0,0.7216754269483608,-337.83951630404283,340.6259694868998,-0.35717434358360833,0.9985312961484283,5.0,0.0,0.09195022480465945,0.09195022480465945
1041,1,2.232156038234039,-0.20343093787482702,-2.760249758956182,-0.27359500435531686,-3.370797958395262,-5.232804519920679,-339.0499447616176,63.0,1.0,0.709248717106598,-339.0499447616176,340.8929160744486,0.5262869143768398,0.7343091990803714,5.0,0.0,0.09195022480465945,0.09195022480465945
1042,1,-1.8687545301015391,-0.8666298314929031,-1.1444606697735327,-0.7961146923485679,-2.6940101506503598,-5.1059728401709625,-336.2893257199339,63.0,1.0,0.9129832986850384,-336.2893257199339,340.36852784969545,-0.15529032543730636,8.19064066147672,5.0,0.0,0.09195022480465945,0.09195022480465945
1043,1,-1.6442790039696114,-1.414633961824021,-1.2230075070074589,-1.2732128527689128,-3.339993943491898,-5.273833265255367,-336.99568601611094,31.0,1.0,0.8488613262588346,-336.99568601611094,339.84898518499455,-0.03843575464992455,2.2601147719578876,4.0,0.0,0.09195022480465945,0.09195022480465945
1044,1,-0.8943109369503426,-0.150945778981418,-1.4338316732016045,-0.49263160116845306,-2.398847796116914,-5.088928040296023,-334.7608077172734,31.0,1.0,0.6996697736512439,-334.7608077172734,339.3883289697657,-0.5280253534382382,3.023827001818006,4.0,0.0,0.09195022480465945,0.09195022480465945
1045,1,-1.8031115508153333,2.4788994562581195,-2.336973542552561,0.004070971594214243,-2.561937686644945,-5.667271078831139,-339.3641283151991,31.0,1.0,0.9301665009905561,-339.3641283151991,341.53090000527953,-0.17112754606864655,0.5489638685708655,5.0,0.0,0.09195022480465945,0.09195022480465945
1046,1,-0.16741980600300227,-1.0320460491985766,-1.6427629016588183,-1.0122802026424291,-2.816506143013804,-5.402728189600731,-334.15035048710774,23.0,1.0,0.5700067811562324,-334.15035048710774,340.7383530915752,0.33923956578200887,2.913949219693791,4.0,0.0,0.09195022480465945,0.09195022480465945
1047,1,0.07055921279879615,-0.5640634108581646,-2.004414576612313,-0.4938112898672673,-2.841665617932587,-5.2504983642556,-333.9258378754521,31.0,1.0,0.9969191475239529,-333.9258378754521,334.6418850133598,-0.12637305006256838,-0.14795610915757607,5.0,0.0,0.09195022480465945,0.09195022480465945
1048,1,0.45849872969942507,-0.7434744473059505,-1.5440720661668081,-1.2454613701177353,-2.7791273005425605,-5.009523374727861,-334.3968881528129,63.0,1.0,0.8114813110581025,-334.3968881528129,335.2771608096767,0.19607657755364016,0.4733952945475721,5.0,0.0,0.09195022480465945,0.09195022480465945
1049,1,0.4564521086311314,-0.39379825590662987,-1.3464840450622408,-1.4396261710940577,-3.28579250003815,-4.879823050291381,-336.7931040965248,31.0,1.0,0.8969971423522123,-336.7931040965248,341.4865167796811,0.19817810918675605,0.23563161261597543,4.0,0.0,0.09195022480465945,0.09195022480465945
1050,1,1.3852708178835305,-1.5310517080338255,-1.8675316407419675,-0.99203864131786,-2.9856121042312505,-4.991320712542081,-337.66171003536175,31.0,1.0,0.9256641261191494,-337.66171003536175,339.3683802889678,0.20348026242822925,0.4643024089750156,5.0,0.0,0.09195022480465945,0.09195022480465945
1051,1,0.47883918954277427,-0.14319733138562996,-1.8099916416002972,-0.6624596347682918,-3.00710472503335,-5.507509660487626,-335.2098389400579,31.0,1.0,0.9664043023003993,-335.2098389400579,341.7961335752014,-2.17980330672998,-2.17980330672998,4.0,0.0,0.09195022480465945,0.09195022480465945
1052,1,-0.2987248458116114,-1.8836512400855088,-2.190901588686207,-0.521934743992192,-2.557761042702289,-5.094345924879911,-336.97550471854,31.0,1.0,0.6547775315034765,-336.97550471854,338.7779321780049,0.6299538005698082,1.9214768038604007,4.0,0.0,0.09195022480465945,0.09195022480465945
1053,1,1.3963537674812891,-0.49174217651460206,-1.3513716880673805,-0.9959033594584292,-2.074949440239809,-5.695386852808279,-339.3440576229124,15.0,1.0,0.9979289743783324,-339.3440576229124,340.5529792407286,-0.18293451707347685,-0.4281454456481697,4.0,0.0,0.09195022480465945,0.09195022480465945
1054,1,0.8775000399311297,-1.5920641607238806,-1.5705716080580614,-0.7394029622725026,-2.118007622225674,-5.708047142935353,-335.5901792956375,15.0,1.0,0.8668582787023394,-335.5901792956375,340.80962117718894,-0.19342294738532928,10.931236664850132,4.0,0.0,0.09195022480465945,0.09195022480465945
1055,1,-1.6202136156533287,0.44479400138402286,-1.5733613487436005,-0.38706516914298017,-3.350651243513849,-5.181652497652102,-335.8989828860243,31.0,1.0,0.938669639110042,-335.8989828860243,336.96472586876286,-0.0624341310467571,0.2198916794275192,5.0,0.0,0.09195022480465945,0.09195022480465945
1056,1,-0.7198289732063662,-1.015496778365965,-1.6792994821205445,-0.6883343913850711,-2.5298384402049194,-5.200254185879478,-334.30380450672374,31.0,1.0,0.9343103922898699,-334.30380450672374,339.09997226689796,-0.015621305089212001,1.681102046508272,4.0,0.0,0.09195022480465945,0.09195022480465945
1057,1,-0.016424248857414614,-0.9093159116086267,-1.5330170977506794,-1.0547543127408305,-2.465903585323126,-5.409937493592604,-334.37665423383936,31.0,1.0,0.8227002511882224,-334.37665423383936,335.6815181488229,0.17176027454314635,0.4891931500154669,5.0,0.0,0.09195022480465945,0.09195022480465945
1058,1,1.3551698104926602,-1.0723819331473623,-1.6841757946867293,-1.3760064670630439,-3.2591489854428257,-5.3786708699196,-335.90927763563093,23.0,1.0,0.780208110160339,-335.90927763563093,338.2520725278452,0.16784210684915024,0.7691241445149899,4.0,0.0,0.09195022480465945,0.09195022480465945
1059,1,3.138608788450433,-1.1517843554073797,-1.2938393106954014,-1.7967165857705512,-2.2360173232210427,-5.583038649463256,-339.96443893321424,31.0,1.0,0.7969342980218692,-339.96443893321424,342.3879829499597,-0.1920866089499782,2.4756008386274857,5.0,0.0,0.09195022480465945,0.09195022480465945
1060,1,0.4017521752700177,-1.4956279147698086,-1.206208347618357,-2.9419135685852833,-2.56832715196614,-5.838547163097152,-338.3195409299699,63.0,1.0,0.5493690462506902,-338.3195409299699,345.1398601052364,0.05258233405845658,4.812105024581683,5.0,0.0,0.09195022480465945,0.09195022480465945
1061,1,-0.08742713097363757,-1.2091511093912333,-1.2412005883312665,-1.616422564119348,-2.347664176383793,-5.762379371996385,-335.23049126786304,31.0,1.0,0.999605429138054,-335.23049126786304,339.02556117162726,-0.0056158504460199765,-0.017714122545953614,5.0,0.0,0.09195022480465945,0.09195022480465945
1062,1,-0.13659011080338956,-0.997809808214232,-1.8409025988438694,-0.5584189693905669,-2.219915325809673,-4.93132667774752,-334.6836241877373,31.0,1.0,0.8700202307611599,-334.6836241877373,337.42837205157406,0.2122913416095571,0.29021566936233967,5.0,0.0,0.09195022480465945,0.09195022480465945
1063,1,0.8090453453299308,-1.0347205856835704,-1.6527656747040405,-0.8250768164805768,-2.299313236091615,-5.300340400777329,-333.81949267933385,31.0,1.0,0.9516272117904404,-333.81949267933385,335.25599226528993,-0.10045897136586746,-0.18295245790699255,5.0,0.0,0.09195022480465945,0.09195022480465945
1064,1,0.766181129255798,-1.0318259093664046,-1.4346107817600091,-1.3252567572958227,-2.436516984679252,-5.368432249839292,-334.01397059751775,31.0,1.0,0.9980900937652228,-334.01397059751775,334.68416899316054,-0.005344615292472099,-0.051860397079906306,5.0,0.0,0.09195022480465945,0.09195022480465945
1065,1,1.003723644892104,-1.365813519395368,-1.396451439130955,-1.3863303195043335,-2.565683208322421,-5.768124918735987,-335.3669535697356,31.0,1.0,0.9887722842454468,-335.3669535697356,336.3574945102738,0.03553917080961355,0.04831249976570007,5.0,0.0,0.09195022480465945,0.09195022480465945
1066,1,0.31579090621296124,-0.6132551690177354,-2.5318912322381286,-0.5194001466754552,-3.3192164989061226,-5.395216351547852,-337.3662641912127,31.0,1.0,0.6312729631534493,-337.3662641912127,340.9424604406372,0.6069195555299416,1.087627332766715,5.0,0.0,0.09195022480465945,0.09195022480465945
1067,1,0.2845492110010607,-1.2220132428879966,-1.2184305214874014,-1.2937942199397339,-2.103784471444729,-5.075345741190935,-335.16055106117034,31.0,1.0,0.9986976138280972,-335.16055106117034,337.48378327957556,-0.42757994604590976,-0.8784779027218406,5.0,0.0,0.09195022480465945,0.09195022480465945
1068,1,0.06585818453768007,-0.3716322160710749,-1.976547575971254,-0.6634702553563653,-3.6091628915495155,-5.100679098233654,-335.11802181934905,31.0,1.0,0.9787923751178091,-335.11802181934905,337.4080040461761,-0.4107636724512531,-0.7053080132308764,4.0,0.0,0.09195022480465945,0.09195022480465945
1069,1,0.06071307561115456,-1.271677105077778,-0.9343160253849697,-1.3116244082540975,-1.2813794548743542,-5.359735000965724,-336.6609262704706,31.0,1.0,0.8514469692606047,-336.6609262704706,337.8178140355061,0.1732181252006626,0.5164465840111347,5.0,0.0,0.09195022480465945,0.09195022480465945
1070,1,0.579898583814745,-0.7079112375654398,-2.560231921193303,-0.4987424715144861,-3.577948413944015,-4.933971915619762,-336.5349544494685,31.0,1.0,0.9970157701061639,-336.5349544494685,337.66439312798707,-0.11356657857095342,-0.4238130178383699,5.0,0.0,0.09195022480465945,0.09195022480465945
1071,1,0.24714414554292818,-0.4339679378844001,-1.3286674964084042,-1.3503886729820964,-3.1853616990772413,-5.097004567286722,-336.10866295899206,31.0,1.0,0.9780651356173222,-336.10866295899206,341.025181941957,-0.035389453021366535,-0.4716523066931586,4.0,0.0,0.09195022480465945,0.09195022480465945
1072,1,0.10416204893480238,-1.7593085489109193,-1.499477435203945,-1.4190051151785683,-2.704187417849208,-4.763853718170256,-336.53311078426185,63.0,1.0,0.9724067844060383,-336.53311078426185,337.6151418078486,-0.026584832382866352,-0.4027923383507641,5.0,0.0,0.09195022480465945,0.09195022480465945
1073,1,-0.6525683710826514,-0.009028533621402983,-1.1720400356803602,-0.6762435633273497,-2.4240226061939416,-5.1415209050328965,-335.3251017108831,31.0,1.0,0.9907903586564933,-335.3251017108831,337.5497004821186,-0.11832533068866269,-0.21347088533281067,5.0,0.0,0.09195022480465945,0.09195022480465945
1074,1,0.603160860759744,-0.5973929544912921,-2.0264051732799313,-0.47402043866989546,-2.474658409481335,-5.09022736780546,-333.86669704307917,47.0,1.0,0.6656823186369883,-333.86669704307917,337.0492900827351,-0.006923424761566821,7.473486820363291,5.0,0.0,0.09195022480465945,0.09195022480465945
1075,1,1.0638679630699317,-1.1833830211500562,-1.7574649218740896,-1.0709714377421542,-3.016729482590412,-5.243000298475694,-334.9638937306701,31.0,1.0,0.8648470711085035,-334.9638937306701,337.35402741316017,0.20553364338491065,0.5779766639884656,4.0,0.0,0.09195022480465945,0.09195022480465945
1076,1,1.0972087167524882,-0.5693040423001239,-2.1069244676425423,-0.7823547767873176,-3.5772010059277846,-5.13955655627733,-335.9137932569048,31.0,1.0,0.9947246601233735,-335.9137932569048,337.6704660338567,-0.008939938279297621,-0.23303948538034547,5.0,0.0,0.09195022480465945,0.09195022480465945
1077,1,-0.4680819873067166,-1.5938952466013647,-1.262334736599351,-1.380003410852404,-2.209728150014411,-5.624136424288998,-335.05874057563125,31.0,1.0,0.9535819429500273,-335.05874057563125,339.4781500218847,-0.19596037750119422,0.4479322869850648,4.0,0.0,0.09195022480465945,0.09195022480465945
1078,1,1.1559795618561222,-1.2600050239639575,-1.601251042035593,-1.346816763510436,-3.2886275558367193,-5.327396155964134,-335.2340590069833,63.0,1.0,0.9958460685717963,-335.2340590069833,336.2904361874175,0.010032242826355287,-0.016455275447697204,5.0,0.0,0.09195022480465945,0.09195022480465945
1079,1,-1.1991899171110736,-0.8879408392330096,-1.7071516194364396,-0.4502555391003044,-2.4907444306324686,-5.05608003472736,-335.0280888974232,63.0,1.0,0.9910526521964479,-335.0280888974232,336.0280656261405,0.007963915558434564,0.07184631108134454,5.0,0.0,0.09195022480465945,0.09195022480465945
1080,1,1.0071154962225592,-0.9299155884941146,-1.888338404140669,-0.9971973527333807,-3.474037132311366,-4.947360310662657,-335.4686178894003,31.0,1.0,0.8892810933683604,-335.4686178894003,337.5610736050523,0.019953564539775925,0.39817440808542415,5.0,0.0,0.09195022480465945,0.09195022480465945
1081,1,0.7236938532684618,-1.560762483915552,-1.3585396740234081,-1.6778236597007596,-2.5528022345771957,-4.993117647504004,-335.56383556448816,31.0,1.0,0.8109295758835278,-335.56383556448816,339.2247163989955,-0.3523206004546182,1.6990739944614575,5.0,0.0,0.09195022480465945,0.09195022480465945
1082,1,0.5701468814515829,-1.4849574868246802,-1.2674270681785877,-1.56792626379151,-2.549646764235464,-5.041381013722722,-336.60636681379276,11.0,1.0,0.2679735278283953,-336.60636681379276,343.49493147213167,0.4118635049976547,4.154865128726215,3.0,0.0,0.09195022480465945,0.09195022480465945
1083,1,2.1492515173681794,-1.0777697020371757,-3.058392015906411,-0.0621652603556294,-2.1864366444486962,-5.591345327071096,-339.28588726539067,31.0,1.0,0.800255425303917,-339.28588726539067,342.6303121086445,-1.4339007672214166,2.730435731190198,5.0,0.0,0.09195022480465945,0.09195022480465945
1084,1,2.1454880630498856,-1.2223665204033831,-3.223662629041626,-0.13304614092159978,-2.130524226681253,-5.5756757157465895,-343.1845416408671,31.0,1.0,0.045126110808632686,-343.1845416408671,346.1054487449881,1.924726940811297,37.328274543776786,4.0,0.0,0.09195022480465945,0.09195022480465945
1085,1,2.069839262952387,-1.254541593324393,-3.280951484180298,-0.0007684876444501998,-1.9447442343238681,-5.627327395980328,-340.5389123620936,15.0,1.0,0.49544781902426865,-340.5389123620936,349.3563157947144,-1.9633457626729864,44.32403340872173,4.0,0.0,0.09195022480465945,0.09195022480465945
1086,1,1.5916906024444957,-0.5020548236051219,-3.1917104339958113,0.10267017285380226,-1.5538584880119712,-5.514476281971249,-339.30946225830104,15.0,1.0,0.19283208473333927,-339.30946225830104,346.39291442475724,-0.23735624172468306,58.108033202233,4.0,0.0,0.09195022480465945,0.09195022480465945
1087,1,-0.4901663522950872,-0.9791658507784766,-1.1536749701619675,-2.97927612310285,-2.8569421992260886,-4.678050741285273,-339.29763092775863,63.0,1.0,0.8388235011318714,-339.29763092775863,342.5783480801152,0.2396036380493456,0.7447630970441423,5.0,0.0,0.09195022480465945,0.09195022480465945
1088,1,0.8605550987995878,-0.751568260681038,-1.3232403313094865,-2.7614684236256783,-3.346449658637245,-4.367642223794065,-340.1249575659032,31.0,1.0,0.9878265520228378,-340.1249575659032,342.25974929110566,-0.08999600976216016,-0.18348766069669864,5.0,0.0,0.09195022480465945,0.09195022480465945
1089,1,-0.2162114510001255,-0.8607742041988155,-1.044718114432887,-3.104153908481937,-2.509837011221893,-4.690007689536775,-339.02933578291066,31.0,1.0,0.967383450531528,-339.02933578291066,342.66746980692676,-0.029061495803375692,0.0856046492316409,5.0,0.0,0.09195022480465945,0.09195022480465945
1090,1,1.0646149881677742,-1.0073650109713217,-1.7363280852994136,-0.4498935770613258,-1.6803066730196299,-5.357100789766382,-334.95959202543173,63.0,1.0,0.8866202770511843,-334.95959202543173,341.6861212906088,0.10627051282040156,0.4038885100841867,5.0,0.0,0.09195022480465945,0.09195022480465945
1091,1,-0.7504075348433215,-0.5092389577397457,-1.7726741150197138,-0.4491049382526982,-2.5254258740742386,-5.2546737273334765,-334.16662413628137,31.0,1.0,0.9752104101973762,-334.16662413628137,335.5869308256846,-0.013922796115082292,0.06656717307077997,5.0,0.0,0.09195022480465945,0.09195022480465945
