iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1028,1,0.23469565897185268,-0.7897350109980852,-1.5171837579680947,-1.7025576251372632,-3.1197190636025507,-4.85307232416719,-409.25384984081927,31.0,1.0,0.9816494995607811,-409.25384984081927,417.5468620721882,-0.024427007010274338,-0.15595672077182599,5.0,0.0,0.11316197227486899,0.11316197227486899
1029,1,-0.09214330531235901,-1.0554292659240145,-1.4868052359675887,-1.6785053737490314,-3.102749561683663,-4.935045197962994,-408.59782641139094,31.0,1.0,0.9896452636510433,-408.59782641139094,410.9949779806047,6.597807134767208e-5,-0.11898737779813473,5.0,0.0,0.11316197227486899,0.11316197227486899
1030,1,-0.6272194803572678,-1.2754113033646806,-2.2658805332897582,-0.6783560617829434,-3.406523339180862,-5.406338847675369,-409.9282247489256,31.0,1.0,0.8734688121835766,-409.9282247489256,413.22985871521183,0.11079451205387159,0.3606342056419862,4.0,0.0,0.11316197227486899,0.11316197227486899
1031,1,-0.4427714003470968,-0.6818902717034158,-1.7129966102935719,-1.2693406482610259,-4.420442150795287,-4.885404850121721,-411.0155017630145,31.0,1.0,0.8303688788948833,-411.0155017630145,413.99420620488183,-0.029065146272273523,1.0550529263104522,4.0,0.0,0.11316197227486899,0.11316197227486899
1032,1,-1.3128768729941438,-0.8003899449305044,-1.457204254707942,-1.5798407085416868,-3.9119719947163945,-5.198699840098462,-411.42350470336606,31.0,1.0,0.8449723105591391,-411.42350470336606,413.1927219514332,0.31296790966274557,0.5072990762868699,5.0,0.0,0.11316197227486899,0.11316197227486899
1033,1,0.5271994388818877,-1.1909679020894586,-1.7205588456035878,-1.7525543711373655,-3.957499134957562,-5.063830656935746,-410.1298701869909,31.0,1.0,0.8563590477473686,-410.1298701869909,413.17311062706415,-0.25441311313562665,0.6261603004167569,5.0,0.0,0.11316197227486899,0.11316197227486899
1034,1,0.657199332850307,-0.8132143918830715,-2.3596931456160304,-0.5377759542509337,-2.494087390062499,-5.012793878664623,-411.0871864490267,95.0,1.0,0.6467501974120885,-411.0871864490267,414.17578228093487,0.8496352801518015,1.6683284689439688,6.0,0.0,0.11316197227486899,0.11316197227486899
1035,1,0.6223561959891836,-0.9815102490757945,-1.9131536719889952,-1.3622395546979968,-3.5295162067601664,-5.290821930594268,-410.66488977822974,31.0,1.0,0.9700997219028062,-410.66488977822974,413.2225169883437,-0.1793363652042217,-1.4861342913978888,5.0,0.0,0.11316197227486899,0.11316197227486899
1036,1,-0.08287165612861937,-1.2281647628731776,-1.8732240298965666,-1.4814321170107818,-3.89277014611772,-5.238061840944302,-410.59582858595354,31.0,1.0,0.9406433938501564,-410.59582858595354,411.760142802889,-0.21206612913448453,-0.9122045383039108,4.0,0.0,0.11316197227486899,0.11316197227486899
1037,1,-0.0018147220695700662,-0.8383369749990104,-1.6028863755403449,-1.036806464444467,-2.5362706124016072,-4.9341188519396555,-408.2317736432903,31.0,1.0,0.8811654630050212,-408.2317736432903,413.3763035122383,-0.5000202448900382,-1.0042412016989033,4.0,0.0,0.11316197227486899,0.11316197227486899
1038,1,-1.7022951540306794,-0.9528168805459112,-1.3539960592073268,-0.9220825367508755,-2.4343259704858946,-5.252602409026165,-410.6871209577682,31.0,1.0,0.813400458168165,-410.6871209577682,412.66911167729495,0.4226738684030238,0.4901946782838422,4.0,0.0,0.11316197227486899,0.11316197227486899
1039,1,-1.1243514263219234,-0.8806644880037365,-1.1706134427235322,-0.9838547489173465,-2.0027412542146736,-5.455721336229123,-410.57271088888587,15.0,1.0,0.9556507718800887,-410.57271088888587,411.7528168867836,-0.708594283303853,-0.708594283303853,4.0,0.0,0.11316197227486899,0.11316197227486899
1040,1,0.4734476678299778,-0.515381013902476,-1.6330579220295791,-0.9655390031211125,-2.6633059697129733,-4.868450475991389,-409.8977792463804,31.0,1.0,0.995009815361375,-409.8977792463804,412.97329344100046,0.036315182304235805,-0.1096651284959762,5.0,0.0,0.11316197227486899,0.11316197227486899
1041,1,-0.0008528720378614824,-1.9127365767113302,-1.7604612022069552,-1.0508476322344074,-3.0350013101009754,-5.4684024906942845,-411.5688357047134,31.0,1.0,0.5772370340178398,-411.5688357047134,413.81393961393576,0.590603550344099,1.2164014414531152,4.0,0.0,0.11316197227486899,0.11316197227486899
1042,1,-0.5165208096963253,-0.6803379798643576,-1.6858309073087163,-0.8182636867603742,-3.221500395800804,-4.718399825259984,-410.17051722809356,23.0,1.0,0.9423398269886051,-410.17051722809356,413.7752875679466,0.0706348701315278,-0.4843157696151934,4.0,0.0,0.11316197227486899,0.11316197227486899
1043,1,1.531061375285352,-0.6199581879942075,-2.7406169533705182,-0.4800100840270287,-3.013699656790411,-5.300964070503963,-412.1536236717963,31.0,1.0,0.9502130844147259,-412.1536236717963,412.6174340468697,0.1703793390263968,-0.45470124491180286,5.0,0.0,0.11316197227486899,0.11316197227486899
1044,1,0.4207065685930637,-1.0599976117197003,-1.5903023884957896,-1.1055101057023866,-2.290070184004213,-4.601833644518037,-409.60777223975697,31.0,1.0,0.9161523012370306,-409.60777223975697,415.0039773052307,-0.433664572932571,-0.8326782394601082,5.0,0.0,0.11316197227486899,0.11316197227486899
1045,1,-0.4206120224062245,-0.6557804715578979,-1.785695367049963,-1.1378184007653496,-4.43584659247855,-5.190841353608731,-410.85783296069013,31.0,1.0,0.6842900275609772,-410.85783296069013,414.93802765142584,0.1339691067437343,1.0934014447614118,5.0,0.0,0.11316197227486899,0.11316197227486899
1046,1,0.6072807639271498,-1.0579277443430457,-1.6641711057963497,-1.173882221487037,-2.573403363236772,-4.890660247782038,-408.5099945380541,31.0,1.0,0.7977054059705716,-408.5099945380541,412.51192541316425,-0.0858431864380691,0.851741832638993,5.0,0.0,0.11316197227486899,0.11316197227486899
1047,1,0.3108192489268074,-0.827320596420078,-1.6218370800703057,-0.8967993570503877,-2.2476268853709507,-4.681273741368838,-409.05923690833424,15.0,1.0,0.7977553433626166,-409.05923690833424,412.1079461301528,-0.06917090625211131,0.48906318306296725,4.0,0.0,0.11316197227486899,0.11316197227486899
1048,1,1.0662853644913535,-1.2086333561650822,-1.5848232953832952,-1.3402198247960357,-2.6988484162751107,-5.758343672942695,-411.0625618885069,31.0,1.0,0.9880835733099868,-411.0625618885069,412.944906200006,0.0013113308601759854,0.12815753836883914,5.0,0.0,0.11316197227486899,0.11316197227486899
1049,1,1.1939989993970066,-0.8034661166716222,-1.8249039029376786,-1.1732662571101666,-3.358927517651245,-5.052679458896773,-409.2126736616778,31.0,1.0,0.9757909914612505,-409.2126736616778,413.36279006889174,-0.03749552856635319,-0.28715635439431253,5.0,0.0,0.11316197227486899,0.11316197227486899
1050,1,0.5772936077274299,-0.9972715123928949,-1.9823591513797256,-0.9448465920235865,-3.054385178379711,-4.824516408513898,-408.83485663944884,31.0,1.0,0.9127370781640133,-408.83485663944884,410.7787540384947,0.12389750593416693,0.23909354444981545,5.0,0.0,0.11316197227486899,0.11316197227486899
1051,1,-1.586163746979228,-1.201542847821896,-1.760903571743365,-0.918131098590354,-3.710984825143727,-5.225823397693719,-410.4496489123396,31.0,1.0,0.8540506547920925,-410.4496489123396,412.0924598888393,-0.00477710531191633,0.5261263449091871,5.0,0.0,0.11316197227486899,0.11316197227486899
1052,1,1.0435669280984432,-1.003859343196372,-2.3877059650148666,-0.6023978792362954,-3.2258046988464857,-4.874370286206256,-409.81426159585914,31.0,1.0,0.7646247241314407,-409.81426159585914,414.25934199032315,-0.03291803077701161,0.5478551559336324,5.0,0.0,0.11316197227486899,0.11316197227486899
1053,1,0.0942582439044734,-0.3101455015830113,-2.57253793407045,-0.34245108830463783,-3.007320506820708,-5.429651095698171,-409.4907663259059,31.0,1.0,0.9977107735530244,-409.4907663259059,411.6142784084512,-0.0016640978581108357,-0.0557307203184223,5.0,0.0,0.11316197227486899,0.11316197227486899
1054,1,-1.1984396913339717,-1.4701638626647426,-1.7894788336831713,-1.1807812096458152,-3.741458967197134,-4.809345296586989,-411.37792680447876,31.0,1.0,0.49782762797490965,-411.37792680447876,413.47888591463874,0.5440353085381275,1.4939485243399986,5.0,0.0,0.11316197227486899,0.11316197227486899
1055,1,-0.6358404488812868,-0.9101885286118818,-1.5976289353440272,-1.3236781152760988,-3.7427921094207677,-4.652574630969311,-410.32075692956187,31.0,1.0,0.929278889800495,-410.32075692956187,413.62019212857325,-0.1664115204649761,0.50059086678624,4.0,0.0,0.11316197227486899,0.11316197227486899
1056,1,-0.9571444886139562,0.5660350586895369,-2.0479901553471485,-0.37360801306697106,-3.7942513618136364,-5.757463656141386,-411.61634197619304,31.0,1.0,0.9647377812028362,-411.61634197619304,413.5195239371764,0.033212478370728604,0.1595596441159728,5.0,0.0,0.11316197227486899,0.11316197227486899
1057,1,-0.11367312744162592,-0.9163521786739348,-2.2701462212544454,-0.8726671927047139,-4.1908717004917,-4.8190131679680555,-410.79416646364757,31.0,1.0,0.49894987668435986,-410.79416646364757,415.94918435323,0.4968052209885059,1.503666904744989,5.0,0.0,0.11316197227486899,0.11316197227486899
1058,1,0.5330701003526538,-0.5242975055062248,-2.1270433759665046,-0.9859269620076313,-4.654373445737248,-5.0147072214646355,-411.7168537773174,15.0,1.0,0.9644263502474265,-411.7168537773174,413.7294255905531,-0.0755907825349027,0.12728299328182402,4.0,0.0,0.11316197227486899,0.11316197227486899
1059,1,0.2721391175508808,-0.8899865492628753,-2.490439615344612,-0.7184721154570415,-4.989541549389629,-4.864387543393856,-414.1623545776504,15.0,1.0,0.8169248991381858,-414.1623545776504,415.4447048225458,0.22942497413117735,0.3855634404838497,4.0,0.0,0.11316197227486899,0.11316197227486899
1060,1,0.7326480648185116,-0.5313218285128004,-2.5056166655079726,-0.725069643306424,-4.886265487891035,-4.786559258039576,-413.15493551235795,15.0,1.0,1.0,-413.15493551235795,414.9913376663027,-0.1814899366274858,-0.26872366653287827,4.0,0.0,0.11316197227486899,0.11316197227486899
1061,1,-0.4402062776519955,-1.0687507057992047,-1.6210253511349688,-0.8631059784899586,-2.4627240634208425,-5.2419368478613615,-408.472983078769,31.0,1.0,0.9942260714751469,-408.472983078769,415.1847775270463,-0.012974585878907874,-0.1365395918901413,5.0,0.0,0.11316197227486899,0.11316197227486899
1062,1,-1.4232549610533476,1.1876390048073262,-1.7067306115433285,-0.35262271172370574,-3.2866379029455097,-5.097368198067658,-410.10567166665595,31.0,1.0,0.9961296001595906,-410.10567166665595,410.87808462430075,-0.030061039349732255,-0.058055547053868395,5.0,0.0,0.11316197227486899,0.11316197227486899
1063,1,-1.0495798434185097,0.4912232767385602,-1.334407076423997,-0.5540912984122619,-3.105008907675902,-5.707124270121405,-410.49916602937753,31.0,1.0,0.5892463724808011,-410.49916602937753,415.6184056609712,0.014520562559198424,1.2665169342390072,4.0,0.0,0.11316197227486899,0.11316197227486899
1064,1,0.2613490545176448,2.788511984279601,-0.9506554275307852,0.005923610902449687,-2.650182587838692,-4.967125348008278,-411.89639714487816,31.0,1.0,0.9107429623453909,-411.89639714487816,413.8347190762236,-0.15300095992557772,0.578914676789168,5.0,0.0,0.11316197227486899,0.11316197227486899
1065,1,0.2613490545176448,2.788511984279601,-0.9506554275307852,0.005923610902449687,-2.650182587838692,-4.967125348008278,-411.89639714487816,5.0,1.0,9.162904545022672e-7,-411.89639714487816,417.27412673874545,0.0,53.65600709624027,2.0,0.0,0.11316197227486899,0.11316197227486899
1066,1,1.1598995530145952,2.534083211492859,-0.03787280585141576,-0.09704825867329286,-3.0156304781322163,-5.258986274856489,-411.8451366743728,31.0,1.0,0.28908037055855634,-411.8451366743728,414.4904263033938,1.1680376091901508,4.6944125433089425,5.0,0.0,0.11316197227486899,0.11316197227486899
1067,1,1.158726040093246,1.9721660153219438,-0.7276733590254129,-0.0323878137545861,-3.235615941279845,-4.982357699316885,-411.9839332510334,31.0,1.0,0.9274816684314746,-411.9839332510334,413.81391200725056,-0.1399299603854729,-0.9416201236891766,5.0,0.0,0.11316197227486899,0.11316197227486899
1068,1,1.1066318020923414,2.6838689436114,-1.5924395609350541,-0.03417457854491939,-2.899652828986097,-4.749557003849548,-413.3926511338779,31.0,1.0,0.8969039303017254,-413.3926511338779,414.3565856395613,-0.632813323904486,-0.632813323904486,5.0,0.0,0.11316197227486899,0.11316197227486899
1069,1,2.155971783703416,1.489446355717519,-1.539248036002134,-0.03118804371147454,-2.8884921067932443,-4.664997731919554,-419.1579579688588,15.0,1.0,0.7636480336409508,-419.1579579688588,421.12604751025015,0.18337513129819172,0.9583518919851599,4.0,0.0,0.11316197227486899,0.11316197227486899
1070,1,1.6525013223449811,2.5121931701330653,-2.129188022475159,-0.027861030902968195,-2.8224886243777787,-4.5580521703671275,-415.95371777747783,15.0,1.0,0.07706514459883529,-415.95371777747783,423.7131856739097,-1.1881718843879412,114.08922103685808,4.0,0.0,0.11316197227486899,0.11316197227486899
1071,1,-0.6211995017999374,2.3292522789221572,-1.4781047068941877,-0.13830900806023663,-3.4385628352334385,-6.134419071555575,-414.7992092706186,31.0,1.0,0.9037607718160526,-414.7992092706186,417.5803914712407,0.027274584970882643,0.29567128492453776,5.0,0.0,0.11316197227486899,0.11316197227486899
1072,1,-0.7179206532036968,2.4313287577302787,-1.5373568077271356,-0.15459938155447164,-3.48395222325462,-6.222002032226496,-415.8436362973437,7.0,1.0,0.7916638921843039,-415.8436362973437,416.1046838841504,0.05762693961645482,0.49477777302456616,3.0,0.0,0.11316197227486899,0.11316197227486899
1073,1,0.09761779796465139,2.3444273500137487,-1.5923689935043392,-0.144891754180004,-3.149627307307355,-6.333658937125816,-418.7437595907703,31.0,1.0,0.32840876034076166,-418.7437595907703,421.2581225209269,1.1100575823476788,4.388472275689253,5.0,0.0,0.11316197227486899,0.11316197227486899
1074,1,0.4325334467540888,1.2933184409560488,-3.711912284800395,0.035725914978132725,-2.8783209617777508,-5.020411117314898,-417.95265786228066,31.0,1.0,0.9185573334354857,-417.95265786228066,426.2774548860596,-0.15875448570085382,-2.338924635237049,5.0,0.0,0.11316197227486899,0.11316197227486899
1075,1,-0.45223100344871636,-1.635824736931107,-1.9050476568571442,-0.8980149821094069,-2.8720036995857905,-5.460635945386847,-409.8314455039409,31.0,1.0,0.8711546648851918,-409.8314455039409,418.8852334772943,-1.7200529817650363,6.958177355026805,5.0,0.0,0.11316197227486899,0.11316197227486899
1076,1,-0.5298724800226209,-1.191011209057799,-2.0856929914060833,-0.7056214266480904,-2.5127113981287725,-5.226604807687784,-412.7033703127105,31.0,1.0,0.5122980956743175,-412.7033703127105,416.72345429164926,1.3206551129778745,2.2365686235672797,5.0,0.0,0.11316197227486899,0.11316197227486899
1077,1,1.254689205032593,-1.003053328512888,-1.6756170896025493,-1.2634572437467049,-3.478231259339903,-4.652166111284872,-412.3123933734651,31.0,1.0,0.8877894003277091,-412.3123933734651,415.9152136485383,-0.3097222147453067,-1.5987177554523555,5.0,0.0,0.11316197227486899,0.11316197227486899
1078,1,-1.0470729915645254,-1.0862183736839968,-1.2709909043164582,-1.6549456853765763,-3.0175203782357656,-5.184695759990163,-409.5119102618178,31.0,1.0,0.9725984173920387,-409.5119102618178,412.58100003770363,-1.3342520428615785,-1.3342520428615785,5.0,0.0,0.11316197227486899,0.11316197227486899
1079,1,1.2592674436617601,-0.7397375655197911,-2.20346933020664,-0.6883270011957705,-3.0860545634795544,-4.730611023757076,-409.4064987578237,31.0,1.0,0.9971685494684897,-409.4064987578237,411.4243152821986,-0.006005955876844382,-0.04000087008131459,5.0,0.0,0.11316197227486899,0.11316197227486899
1080,1,1.9561097718747267,-0.6414629785697046,-2.1354379503960645,-0.7383547567096416,-3.236825778445534,-4.889361862517682,-411.2734100506042,15.0,1.0,0.8919221297622634,-411.2734100506042,411.7933699736458,0.14133454524710487,0.23058417315013457,4.0,0.0,0.11316197227486899,0.11316197227486899
1081,1,-1.403032730375967,-1.0078118181324478,-1.3074244065445768,-0.7867251230186025,-2.3525885038881147,-4.706159299945285,-411.84627852120155,31.0,1.0,0.7187369939361836,-411.84627852120155,415.7735367122019,-0.1678415345867279,0.8840359164686333,5.0,0.0,0.11316197227486899,0.11316197227486899
1082,1,-2.359828048769203,-0.7735045266605124,-1.5062572356966069,-0.3793046363029125,-1.9051088180068796,-4.994038458372085,-412.58183614273923,31.0,1.0,0.9213392174885607,-412.58183614273923,414.9947616445156,-0.5535925761885778,1.5616922540356768,4.0,0.0,0.11316197227486899,0.11316197227486899
1083,1,0.3213704879881316,0.091762549754401,-1.9721336891267625,-0.3780417305636453,-2.496846759711321,-4.855728375131353,-411.27274600282215,31.0,1.0,0.8652124139680631,-411.27274600282215,415.26002087027126,0.29457272651171706,0.5427708071471784,5.0,0.0,0.11316197227486899,0.11316197227486899
1084,1,0.1292301536993019,0.03182722037069903,-2.1937396015668655,-0.30553810661926684,-2.5495187535014994,-4.645913574133591,-410.79289340480545,15.0,1.0,0.1623952086196992,-410.79289340480545,416.290849509149,0.14404506462835798,5.5334567003882285,4.0,0.0,0.11316197227486899,0.11316197227486899
1085,1,0.35077794690899683,-0.4729825956389173,-2.272291022622211,-0.41160800918388546,-2.433834681466684,-4.919772333428832,-408.9812565188075,15.0,1.0,0.9977174253143016,-408.9812565188075,412.29230006239465,-0.013025589324456632,-0.08560423345846857,4.0,0.0,0.11316197227486899,0.11316197227486899
1086,1,0.021301405874270096,-0.7423553677809243,-2.454189757958693,-0.37257518030156234,-2.4730264560931268,-5.001766190172476,-409.2593886355056,15.0,1.0,0.9916288459628156,-409.2593886355056,409.9342073264171,0.02673444204816633,-0.03130383507141232,4.0,0.0,0.11316197227486899,0.11316197227486899
1087,1,-0.6502756194213609,-0.21519363933953664,-1.954353784756197,-0.5104914019713404,-2.85911332963848,-5.460467823483758,-409.2041930569637,63.0,1.0,0.9969638555348008,-409.2041930569637,410.4143913972448,0.0179399355626515,-0.12124380160366854,5.0,0.0,0.11316197227486899,0.11316197227486899
1088,1,-1.4689681427172894,0.03348493370647393,-1.2242173785552526,-0.8723951128202139,-3.0531017057853713,-5.012288289580306,-409.2468229519981,31.0,1.0,0.961914237912637,-409.2468229519981,410.1281314753403,-0.07141909335581431,0.13544223190825733,5.0,0.0,0.11316197227486899,0.11316197227486899
1089,1,0.09672092716311337,-1.165618481224996,-1.695451745049634,-1.0355783281992292,-2.8103472113234065,-5.051475466814167,-408.2490255119883,31.0,1.0,0.8167100838206629,-408.2490255119883,412.0105802305688,0.13822351115589981,0.5001123828452592,5.0,0.0,0.11316197227486899,0.11316197227486899
1090,1,0.15111023641421925,-0.41833251485277606,-2.0874090173439357,-0.4750802482150347,-2.7653842087083604,-4.292683239609193,-411.88119199747103,31.0,1.0,0.8122613894769102,-411.88119199747103,413.5631214379875,-0.09747144994230439,0.5215688035046355,4.0,0.0,0.11316197227486899,0.11316197227486899
1091,1,0.2815181508765052,-0.7311478449818147,-2.239344501129603,-0.6146121056887417,-2.7010316977394933,-4.3715168228109285,-412.4416239708544,7.0,1.0,0.7394826208828779,-412.4416239708544,413.9139273222397,0.596464401976391,0.6681190469918761,3.0,0.0,0.11316197227486899,0.11316197227486899
