iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
513,1,1.5359206214852466,0.07547046189773182,-2.96254625051828,-0.49949538666334414,-4.380896632086351,-4.093958851835944,-26537.57614361079,31.0,1.0,0.9997994192795089,-26537.57614361079,26539.61531927893,-0.008177388379408512,-0.01545375818022876,4.0,0.0,0.16738471181052528,0.16738471181052528
514,1,1.7773344693688153,0.08416048728485515,-3.0184925226773958,-0.527355564875133,-4.754439354657986,-4.1083903405838145,-26538.67195459562,31.0,1.0,0.9863693230581985,-26538.67195459562,26540.011371865774,0.016308368740283186,0.030482520516670775,4.0,0.0,0.16738471181052528,0.16738471181052528
515,1,1.5246237796153073,0.13062371526137942,-2.962403119810005,-0.4306127125849973,-3.9895583096873484,-4.152073440405119,-26540.453995132455,23.0,1.0,0.8888943589917374,-26540.453995132455,26541.76989953687,0.3412506452659727,0.3412506452659727,4.0,0.0,0.16738471181052528,0.16738471181052528
516,1,1.70195105227667,0.0866284179263045,-3.0203342636043935,-0.4834541646802648,-4.304682677716472,-4.109222615470807,-26537.548791680707,15.0,1.0,0.994770955085644,-26537.548791680707,26541.04379494846,-0.2932142268764437,-0.42773286196461413,4.0,0.0,0.16738471181052528,0.16738471181052528
517,1,1.8802501498228381,0.1633816911892437,-3.0585450649894046,-0.5045065502919073,-4.900191627781983,-4.131870798903189,-26539.15632669226,31.0,1.0,0.9969301722949061,-26539.15632669226,26539.451534754284,0.009952952063031262,-0.08390351096386439,4.0,0.0,0.16738471181052528,0.16738471181052528
518,1,1.5402135129547474,0.10930905121636894,-2.9369972005565668,-0.5576319848123987,-4.890967930651729,-4.093101513459773,-26539.685735710595,47.0,1.0,0.8824476278247556,-26539.685735710595,26544.367960002077,0.19523826871954952,0.5382175165468652,5.0,0.0,0.16738471181052528,0.16738471181052528
519,1,1.8267390222966133,0.09420193505892807,-3.124858409397322,-0.4282518369295075,-4.198891619138108,-4.134447840304795,-26541.535303794262,31.0,1.0,0.6770339686129355,-26541.535303794262,26544.091638220114,0.5713535367904115,1.190039130167861,5.0,0.0,0.16738471181052528,0.16738471181052528
520,1,1.6640444666480494,0.14947937133991235,-2.9583207347215486,-0.4786997830526007,-4.236229482081964,-4.164111099987351,-26540.635049433113,15.0,1.0,0.9976837006061212,-26540.635049433113,26542.177547759933,-0.6409403535326419,-1.3895794090894924,4.0,0.0,0.16738471181052528,0.16738471181052528
521,1,1.8534420813079335,0.13046288651111834,-3.1590875893615844,-0.46545152956153946,-4.43144918466619,-4.183701938618304,-26540.73793755989,15.0,1.0,1.0,-26540.73793755989,26542.816457719357,-0.087171197974385,-0.6660596219844592,4.0,0.0,0.16738471181052528,0.16738471181052528
522,1,1.694396791113667,0.1389835450809234,-3.009563440745926,-0.5049644489013708,-4.581258343699281,-4.120109072717691,-26538.273743412465,15.0,1.0,0.5357212186224742,-26538.273743412465,26546.522698652614,-0.05340589502520743,2.078387120804109,4.0,0.0,0.16738471181052528,0.16738471181052528
523,1,1.6773339895675838,0.13590232804513408,-3.000733758198415,-0.5038305086319562,-4.73996424112552,-4.111250874600722,-26538.644047891787,31.0,1.0,0.993650484033313,-26538.644047891787,26539.504728805714,0.03035120025379001,-0.3462079359087511,4.0,0.0,0.16738471181052528,0.16738471181052528
524,1,1.6784175603791178,0.1354062670592816,-3.0254997879001713,-0.4967638824611959,-4.6739234020591205,-4.1126648191452215,-26537.84290651508,7.0,1.0,0.9691567229166415,-26537.84290651508,26538.853401242282,-0.25581654479537974,-0.3534606592984346,3.0,0.0,0.16738471181052528,0.16738471181052528
525,1,1.79885226396811,0.1157849536323632,-3.029141767767651,-0.4779552049721394,-4.474211615012599,-4.14527754466949,-26538.333132323416,15.0,1.0,0.8659261059930912,-26538.333132323416,26539.26667447868,0.36917699834157247,0.3877405909806839,4.0,0.0,0.16738471181052528,0.16738471181052528
526,1,1.847359622296231,0.12384140965761116,-3.04180802225198,-0.4897103230598695,-4.4924532863183755,-4.141098265577548,-26537.39645456282,15.0,1.0,0.9955211122360857,-26537.39645456282,26540.38731444138,-0.4664138397019997,-0.4818544892259524,3.0,0.0,0.16738471181052528,0.16738471181052528
527,1,1.8836496524719335,0.14157402497453891,-3.030934219061341,-0.48910169158412325,-4.584440447481757,-4.143443871941289,-26537.779034278487,15.0,1.0,0.86148047827119,-26537.779034278487,26539.30083924117,0.04921592457321822,0.29974516256697825,3.0,0.0,0.16738471181052528,0.16738471181052528
528,1,1.6690644668959675,0.10422034961467484,-2.9882205230619663,-0.5129123340900859,-4.600757273375367,-4.122209199274434,-26537.27342287865,31.0,1.0,0.9786389171885477,-26537.27342287865,26538.7989289689,-0.07885882097980357,-0.07885882097980357,5.0,0.0,0.16738471181052528,0.16738471181052528
529,1,1.5631748512371202,0.11744372962670234,-2.976021616832154,-0.5333917958046147,-4.8133491677320555,-4.115510251137487,-26538.3353053831,15.0,1.0,0.934596326647488,-26538.3353053831,26539.027951427706,0.06232465115317609,0.13394059547863435,4.0,0.0,0.16738471181052528,0.16738471181052528
530,1,1.7884303445458,0.14623561823181347,-3.079083236131028,-0.4077626039860204,-3.967829174134431,-4.114359896925472,-26538.778315683798,31.0,1.0,0.9919274179730804,-26538.778315683798,26539.060191963956,0.0642641615595494,-0.08352407176062115,5.0,0.0,0.16738471181052528,0.16738471181052528
531,1,1.4830340192249267,0.08947671256925353,-2.906962064401457,-0.546030607301438,-4.661709035924556,-4.102726373417547,-26538.7502633764,31.0,1.0,0.9622558570047312,-26538.7502633764,26540.008299424386,0.06638155119435396,-0.14738682807728765,5.0,0.0,0.16738471181052528,0.16738471181052528
532,1,2.127260601230715,0.16499572967481735,-3.1630665739380817,-0.426811780148371,-4.176733829549862,-4.129936613051377,-26539.44029922492,31.0,1.0,0.7705974421841474,-26539.44029922492,26544.20619569717,-0.1993348650248663,0.9392505622854515,5.0,0.0,0.16738471181052528,0.16738471181052528
533,1,2.456123269467856,0.1793875281675847,-3.152496534176565,-0.42280228421213734,-4.254160869764329,-4.1072599289161795,-26542.062426088058,15.0,1.0,0.5070954393411289,-26542.062426088058,26544.988778307317,0.2482709905343654,1.8110184316392406,4.0,0.0,0.16738471181052528,0.16738471181052528
534,1,1.3415300927911906,0.04597440273882724,-2.9121699656895177,-0.55641507653878,-4.692438640523134,-4.1541478272231815,-26540.52556882587,63.0,1.0,0.9588395317309418,-26540.52556882587,26544.746677214396,-0.14335294473858085,-0.47243348964912,5.0,0.0,0.16738471181052528,0.16738471181052528
535,1,2.121473103293415,0.17533811126006363,-3.148275006190804,-0.4440500136146168,-4.546656412748603,-4.099335826685024,-26541.80403926376,63.0,1.0,0.6578587146135644,-26541.80403926376,26545.602639719164,0.713823182064516,1.306308890969376,5.0,0.0,0.16738471181052528,0.16738471181052528
536,1,2.3898056158114525,0.17255346538893435,-3.302239323965348,-0.4239077923766562,-4.5256591007100155,-4.090906856170618,-26545.631708766567,15.0,1.0,0.9947919336092669,-26545.631708766567,26547.80623648572,-0.5264463704297668,-0.824461214870098,3.0,0.0,0.16738471181052528,0.16738471181052528
537,1,1.2340159160629547,0.047809215746491246,-2.900599238558052,-0.5258729289856837,-4.449615857969245,-4.158210931110392,-26540.417303611775,31.0,1.0,0.9574604670510682,-26540.417303611775,26546.83230931808,-0.44612007607429405,-0.6707065116497688,5.0,0.0,0.16738471181052528,0.16738471181052528
538,1,1.6486816780475466,0.05579253131282754,-2.984210515747743,-0.5091119995973679,-4.572236934334711,-4.046920901433558,-26541.22489248445,23.0,1.0,0.5887309129724957,-26541.22489248445,26546.578547976245,0.7248099474309129,1.2181367418670561,4.0,0.0,0.16738471181052528,0.16738471181052528
539,1,1.7299934504730823,0.07588229775322448,-2.9321150144734602,-0.5306824799311177,-4.432530673383584,-4.078813630399837,-26540.472423616786,15.0,1.0,0.983110410095547,-26540.472423616786,26543.367292424075,-0.025191964417899726,-0.7041601876262575,4.0,0.0,0.16738471181052528,0.16738471181052528
540,1,1.432556291314899,0.10162104029796035,-2.9649226102486876,-0.49580918781396227,-4.467149361653421,-4.066703572845874,-26539.147331344608,15.0,1.0,0.9674879952470943,-26539.147331344608,26541.08879710063,-0.6127475373868947,-0.6882601847391925,4.0,0.0,0.16738471181052528,0.16738471181052528
541,1,1.8069100608979898,0.07731284908332632,-2.940998824226036,-0.4970328790066919,-4.330560944198406,-4.070771499665315,-26539.611463332214,15.0,1.0,0.8702991382461122,-26539.611463332214,26541.929715437895,0.1427149232767988,0.2676447309277137,4.0,0.0,0.16738471181052528,0.16738471181052528
542,1,1.419170248383852,0.11444848865055834,-2.942572974935098,-0.4937776175772577,-4.321952582865137,-4.077551374224338,-26539.704577053428,15.0,1.0,0.9479402332484005,-26539.704577053428,26541.879364305198,0.028533307086036075,0.1598236616664508,4.0,0.0,0.16738471181052528,0.16738471181052528
543,1,2.308474656034393,0.14921279931232911,-3.1501667636556876,-0.4863843812989799,-4.867388345697412,-4.147894569537978,-26543.09209042455,31.0,1.0,0.7624136086719909,-26543.09209042455,26545.735065981,0.40530691898675286,0.7427477171986538,4.0,0.0,0.16738471181052528,0.16738471181052528
544,1,1.3895408775086975,0.00114511085268183,-2.888475487139071,-0.5075937865253434,-4.113204979586578,-4.101479234909587,-26540.894296442202,31.0,1.0,0.9073391481956901,-26540.894296442202,26545.89106340426,-0.7133972168085165,-0.8969990642654011,5.0,0.0,0.16738471181052528,0.16738471181052528
545,1,1.3425576155693586,0.05678439864472996,-2.830302605010955,-0.605706019321742,-5.189647937510012,-4.102207620901509,-26542.657326163167,31.0,1.0,0.7119722087448686,-26542.657326163167,26544.918317401934,0.4534905044529296,1.0143176215533458,5.0,0.0,0.16738471181052528,0.16738471181052528
546,1,1.2299068503061803,0.05263680400814541,-2.806674204404614,-0.600671342399004,-4.878123210447166,-4.14124865896545,-26541.918345068363,15.0,1.0,0.9917495212767539,-26541.918345068363,26544.05604990141,-0.2222309123390005,-0.4021484805525688,4.0,0.0,0.16738471181052528,0.16738471181052528
547,1,1.5322582147303305,0.021972656015162004,-2.892756177865486,-0.4589018267258726,-3.853370636090003,-4.07765850361783,-26541.71301733289,31.0,1.0,0.7428772943522952,-26541.71301733289,26545.189181356614,-0.2837200722497073,1.194081336572708,5.0,0.0,0.16738471181052528,0.16738471181052528
548,1,1.3936800915913925,0.031523482239616006,-2.8915229778598137,-0.4658099603225021,-3.941953780092509,-4.06770040028847,-26540.76308880172,31.0,1.0,0.9156445746346049,-26540.76308880172,26543.38679281412,0.060307549032586394,0.32565951970536844,5.0,0.0,0.16738471181052528,0.16738471181052528
549,1,1.390656091374757,0.03447051642936505,-2.916092865586077,-0.48514084691092174,-4.062730753810631,-4.0571286258972235,-26540.069091775826,15.0,1.0,0.9989748488200707,-26540.069091775826,26541.21455305941,-0.21910796980955638,-0.290271754936839,4.0,0.0,0.16738471181052528,0.16738471181052528
550,1,2.0258338631169175,0.1566691126392735,-3.14845287146849,-0.45397555216085644,-4.485769648664977,-4.159983127826522,-26538.82659865358,31.0,1.0,0.9298199162869458,-26538.82659865358,26541.563266167614,0.02464918314217357,0.20606248827971285,5.0,0.0,0.16738471181052528,0.16738471181052528
551,1,2.223876747351934,0.16642082045852769,-3.0631418003086908,-0.4567921179056401,-4.458272193551677,-4.130032462329339,-26541.42648984745,15.0,1.0,0.6658997022362347,-26541.42648984745,26545.558840141846,0.8883453921880573,1.0004122455466131,3.0,0.0,0.16738471181052528,0.16738471181052528
552,1,2.244217561909953,0.17262590907271566,-3.066760351725266,-0.47421950926331613,-4.327651344181852,-4.128571766021528,-26543.45658994587,5.0,1.0,0.6748768960117117,-26543.45658994587,26544.965879641277,0.7130680738373485,0.8336772358597955,2.0,0.0,0.16738471181052528,0.16738471181052528
553,1,1.9570944362627012,0.15598531614890476,-3.074662406570906,-0.45509351860701724,-4.293213266385461,-4.097198240307669,-26538.04833292444,15.0,1.0,0.9981034986587951,-26538.04833292444,26542.43319224177,-1.8034642333659576,-1.8432209826460166,4.0,0.0,0.16738471181052528,0.16738471181052528
554,1,1.7218657449128798,0.11418764363021361,-3.0074866179924316,-0.4134045755743804,-3.83919756751439,-4.17502235158239,-26539.93473992863,15.0,1.0,0.9866326189722145,-26539.93473992863,26541.588665594667,0.01755373500054702,-0.09577337480004644,4.0,0.0,0.16738471181052528,0.16738471181052528
555,1,1.5177714662540207,0.10127730019676037,-3.024587910553946,-0.4267758424192648,-3.993880473979309,-4.1690550106629,-26540.067358713153,15.0,1.0,0.655302134397552,-26540.067358713153,26542.482727608396,0.2896592824727122,1.0917094281358004,4.0,0.0,0.16738471181052528,0.16738471181052528
556,1,1.591196714062713,0.10710073584831604,-2.9969323711214924,-0.4413431476655406,-3.9272048605385304,-4.150309436541376,-26539.429324337914,15.0,1.0,0.8725469542448643,-26539.429324337914,26542.418530626954,0.25807976696887636,0.39223666656107525,4.0,0.0,0.16738471181052528,0.16738471181052528
557,1,1.745858293208236,0.1477484752036877,-3.002882961089092,-0.4627437961833389,-4.252326004493302,-4.090476380307228,-26538.106976620646,31.0,1.0,0.6540152455574423,-26538.106976620646,26542.38260554212,-0.3006477806629846,1.365033802594553,4.0,0.0,0.16738471181052528,0.16738471181052528
558,1,1.8263067309924685,0.1345507861641596,-3.041050070590659,-0.49738224345217347,-4.62565509757791,-4.103050947449563,-26537.347247460286,31.0,1.0,0.6786019083754034,-26537.347247460286,26540.204660213214,0.07835544451518217,0.9452592727320734,4.0,0.0,0.16738471181052528,0.16738471181052528
559,1,1.7871365064070408,0.10398997060148672,-3.036080798058985,-0.49952897004344426,-4.54093047310663,-4.159530805148091,-26538.178905914287,15.0,1.0,0.7881778692511596,-26538.178905914287,26539.507146018044,0.02614509542763699,0.5059757627313957,4.0,0.0,0.16738471181052528,0.16738471181052528
560,1,1.8225016125865687,0.1524044916996202,-3.095425368441551,-0.5119422893333768,-5.129130646699719,-4.048059396835373,-26542.848383735516,15.0,1.0,0.7820373513812137,-26542.848383735516,26544.192078442342,0.41353218937365455,0.4520878708171949,4.0,0.0,0.16738471181052528,0.16738471181052528
561,1,1.513257926593996,0.04250268975032177,-2.9158814736476644,-0.464708174669674,-3.9313446971621575,-4.1649152378764205,-26541.136814821493,31.0,1.0,0.7221511600190468,-26541.136814821493,26547.337016632682,-0.9659165137818491,1.7498628715693485,4.0,0.0,0.16738471181052528,0.16738471181052528
562,1,1.494907542470652,0.028407990657193478,-2.9809907808392264,-0.4678194877057634,-4.062939356394128,-4.156711349934047,-26541.217387758214,15.0,1.0,0.9928829738723797,-26541.217387758214,26543.23785532046,0.018253696191095514,0.01836300540526281,4.0,0.0,0.16738471181052528,0.16738471181052528
563,1,1.6505615107769531,0.01084899124475278,-3.1062517490296844,-0.4667937501762474,-4.18531675293244,-4.121397710847716,-26544.948254109167,15.0,1.0,0.9160602894481292,-26544.948254109167,26547.417064575242,0.1940168384971912,0.1940168384971912,4.0,0.0,0.16738471181052528,0.16738471181052528
564,1,1.8225691835115112,0.1815361338574421,-2.9878041500070145,-0.42698462195169845,-3.9914925806451413,-4.069157145816593,-26543.08391719641,15.0,1.0,0.5239362812583083,-26543.08391719641,26549.418545693108,-0.3643097825370205,1.7837714697452611,4.0,0.0,0.16738471181052528,0.16738471181052528
565,1,1.8428976632708602,0.171560814515822,-2.9958956346550067,-0.4327660929462938,-4.088392103908783,-4.071855943602503,-26541.229523991246,7.0,1.0,0.9865987764555586,-26541.229523991246,26545.431616782313,-0.006617330262088217,-0.13595124909988954,3.0,0.0,0.16738471181052528,0.16738471181052528
566,1,1.7330425428777025,0.0677698979671775,-3.013929643513262,-0.4499325044179616,-4.1765042447268454,-4.121156678631865,-26542.436717096778,15.0,1.0,0.412200019864981,-26542.436717096778,26546.06366274025,2.13302282182849,2.503737111295777,4.0,0.0,0.16738471181052528,0.16738471181052528
567,1,1.5030428115950736,0.11963975211406373,-2.931744443752449,-0.49559263025002587,-4.358618017226908,-4.072678097293997,-26538.926609658873,15.0,1.0,0.9616172072140757,-26538.926609658873,26542.547826886464,-1.8707307689401205,-2.0250061270198785,4.0,0.0,0.16738471181052528,0.16738471181052528
568,1,1.7479421373773174,0.14622018024776443,-2.9606819827048314,-0.49040898590346227,-4.425589626679304,-4.116645081472216,-26538.2313499639,31.0,1.0,0.6652960596582084,-26538.2313499639,26543.218425616553,-0.018687507137656212,0.9329321145341964,4.0,0.0,0.16738471181052528,0.16738471181052528
569,1,2.0893401793936857,0.1637167931648619,-3.204709104914104,-0.44254173312339823,-4.4386963757567095,-4.169230336449514,-26540.119749904385,31.0,1.0,0.9754518725822637,-26540.119749904385,26542.92159273163,0.008323871421453077,0.061519189501268556,4.0,0.0,0.16738471181052528,0.16738471181052528
570,1,2.06847667462289,0.18629564251985045,-3.151968301016904,-0.4530323978239599,-4.55017458796899,-4.175361086939362,-26540.268756601126,15.0,1.0,0.9904882617111341,-26540.268756601126,26542.00477906526,0.008426845128269633,0.02132563378836494,4.0,0.0,0.16738471181052528,0.16738471181052528
571,1,1.7123726787323488,0.09979083235804069,-3.014345469370264,-0.4864592775919473,-4.406438464478507,-4.1080732347014735,-26536.985682830127,15.0,1.0,1.0,-26536.985682830127,26540.520235521377,-0.02316590821283171,-0.0262737395169097,4.0,0.0,0.16738471181052528,0.16738471181052528
572,1,1.583874358899364,0.09536057438555053,-3.009341593943859,-0.5314812761856383,-4.8532703811032585,-4.089340983534843,-26538.489522473432,31.0,1.0,0.9472642822169864,-26538.489522473432,26539.50108229363,0.015751750783238094,0.10596819057172979,4.0,0.0,0.16738471181052528,0.16738471181052528
573,1,1.5235163148058766,0.10037115342298204,-2.9933571463012925,-0.5541780299340641,-5.03756530123648,-4.112252012310922,-26539.517159145933,15.0,1.0,0.8168953362893384,-26539.517159145933,26544.16035456127,0.09219156843755627,0.37032262483626255,3.0,0.0,0.16738471181052528,0.16738471181052528
574,1,1.6263307238415092,0.07484757180075882,-2.890870477891449,-0.5895805303676949,-5.000352635664275,-4.082420587951581,-26541.29281057772,15.0,1.0,0.9834732454016191,-26541.29281057772,26542.642352765703,0.04165418691627565,-0.07976387897360837,4.0,0.0,0.16738471181052528,0.16738471181052528
575,1,1.5246689611511364,0.12121497408584717,-3.0103718326159683,-0.5077206630582151,-4.7545840023688895,-4.168649767798404,-26539.513793586786,31.0,1.0,0.8502166492731642,-26539.513793586786,26544.82925268004,-0.026248665279126726,0.5654490695233108,4.0,0.0,0.16738471181052528,0.16738471181052528
576,1,1.9121847846305626,0.12883776699827607,-2.9674382278571305,-0.5397622390743623,-4.836114692854577,-4.103137390712477,-26539.55977736321,31.0,1.0,0.8240037378405624,-26539.55977736321,26542.105987141997,-0.09994053231639555,0.6742656881469884,5.0,0.0,0.16738471181052528,0.16738471181052528
577,1,1.5253771154606277,0.1192035535504608,-3.024746216490225,-0.5096068536787322,-4.698784196693788,-4.11569858153086,-26538.40265279504,15.0,1.0,0.5058092716632303,-26538.40265279504,26545.074813848125,-0.06885113733369508,1.5776489191812288,4.0,0.0,0.16738471181052528,0.16738471181052528
578,1,1.7414334847293313,0.06660353612634434,-2.992019069020204,-0.49790662548539716,-4.374445625669366,-4.016006721610479,-26540.74202347444,15.0,1.0,0.9142660928863283,-26540.74202347444,26543.85882582724,-0.053408577652589884,0.22786411408014828,4.0,0.0,0.16738471181052528,0.16738471181052528
579,1,1.7946812276192607,0.14230195459276238,-2.9896893139729412,-0.47269558098562164,-4.324489911200973,-4.02105202971371,-26540.798680456897,15.0,1.0,0.711706930633023,-26540.798680456897,26547.035758025046,-0.030236839374992996,0.8070052338771347,4.0,0.0,0.16738471181052528,0.16738471181052528
580,1,1.439006698925121,0.09536509392347148,-3.020040149599841,-0.4866774577660531,-4.443425355387286,-4.111171553339761,-26538.49416808817,15.0,1.0,0.9299944080358735,-26538.49416808817,26544.544298108824,-0.004572679343255004,0.16842465245281346,4.0,0.0,0.16738471181052528,0.16738471181052528
581,1,1.691838026765251,0.06385859057762627,-2.961253763665542,-0.4550352248300296,-4.013491630144254,-4.131086155117818,-26539.75834802152,15.0,1.0,0.8862799023393144,-26539.75834802152,26540.87293694204,0.27576948131536483,0.27576948131536483,4.0,0.0,0.16738471181052528,0.16738471181052528
582,1,1.6042572296806752,0.10071656098847684,-2.9850612398996175,-0.4645309884497791,-4.068573376749548,-4.124496881338648,-26538.57380910126,23.0,1.0,0.6506266128788671,-26538.57380910126,26544.952853044357,0.28226308143348433,1.238965076769091,4.0,0.0,0.16738471181052528,0.16738471181052528
583,1,1.5228759056288026,0.09438118589883096,-2.9365433102761753,-0.4490941665600688,-3.99315747169809,-4.114599638299693,-26538.673132154756,31.0,1.0,0.5133483968847465,-26538.673132154756,26543.210977225175,-0.5150015428916959,1.8331692982683307,4.0,0.0,0.16738471181052528,0.16738471181052528
584,1,1.4949119729752034,0.07319111591351751,-2.9474324680748616,-0.445316344041739,-3.863167888608325,-4.129259278409483,-26539.289128022916,15.0,1.0,0.9976991421457077,-26539.289128022916,26540.445897659956,-0.0991684006730793,-0.23451053616736317,4.0,0.0,0.16738471181052528,0.16738471181052528
585,1,1.99949940133283,0.1299288236982797,-3.0836406963669747,-0.4107339359593382,-3.893042862719888,-4.140248667828083,-26538.989469630018,31.0,1.0,0.9666078228158175,-26538.989469630018,26546.716943833962,-0.12613433806109242,0.17881313900579698,4.0,0.0,0.16738471181052528,0.16738471181052528
586,1,1.7237787336343533,0.09959800519454289,-3.0028460471512286,-0.4752943522776781,-4.23746565327961,-4.088398539287857,-26537.262856866157,31.0,1.0,0.9660713340512216,-26537.262856866157,26541.57901245239,0.03441165679032565,0.07810400529706385,4.0,0.0,0.16738471181052528,0.16738471181052528
587,1,1.851617603165141,0.15212144163496027,-3.072993528841455,-0.43441476888039826,-4.123133268690349,-4.108008761108635,-26537.926732163905,31.0,1.0,0.9029838698473377,-26537.926732163905,26539.25473068364,-0.03232251695590094,0.25744475606188644,4.0,0.0,0.16738471181052528,0.16738471181052528
588,1,1.780721878343636,0.1336583430971899,-3.0376966595938333,-0.4260816900342388,-3.983378724494967,-4.1174203273372445,-26537.75670468304,15.0,1.0,0.9170824135145331,-26537.75670468304,26539.21938370856,-0.059044248519057874,0.18474249428254552,4.0,0.0,0.16738471181052528,0.16738471181052528
589,1,1.7457648915552733,0.12062068364513427,-3.0327236843236465,-0.4335993817275085,-3.953103123264206,-4.119324415545595,-26538.214565238377,27.0,1.0,0.16889607499567313,-26538.214565238377,26541.529671078617,0.3121230778815516,4.038442820568889,4.0,0.0,0.16738471181052528,0.16738471181052528
590,1,1.6402929250272393,0.12314848124273677,-3.020162472488201,-0.4638067783576496,-4.299406682537399,-4.155632040626886,-26537.696843169037,15.0,1.0,0.9237799569087215,-26537.696843169037,26543.229117479896,-0.202246944187209,-0.4857789726302144,3.0,0.0,0.16738471181052528,0.16738471181052528
591,1,1.7997682711832788,0.11542525929663885,-3.0686851196939156,-0.4040709838177385,-3.8402014790182926,-4.088671130021559,-26538.844809575046,31.0,1.0,0.4351545622039729,-26538.844809575046,26542.466542997605,-0.7235815915955754,2.6038352537798346,5.0,0.0,0.16738471181052528,0.16738471181052528
592,1,1.906631391132395,0.12708491326102242,-3.1110104422838565,-0.3872196554324945,-3.7810556992803583,-4.1052880119889315,-26539.540556925465,15.0,1.0,0.5795883176488553,-26539.540556925465,26541.23697638851,-0.04030602460261434,1.2781696880192612,4.0,0.0,0.16738471181052528,0.16738471181052528
593,1,1.9475160239473708,0.13680148380558393,-3.0440859317057054,-0.4745676462559955,-4.405324162599024,-4.097640525114159,-26537.4803288867,15.0,1.0,0.977658672245097,-26537.4803288867,26541.129484356898,-0.012727265395369614,0.05342986469986499,4.0,0.0,0.16738471181052528,0.16738471181052528
