iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1001,1,1.1501261984778028,-0.4458983003916731,-1.636855113071005,-0.9267226224731162,-3.5466659172835553,-4.387586591395908,-324.58939461825116,31.0,1.0,0.8073262601548223,-324.58939461825116,326.50994046680523,0.14861351825248903,0.6731103808007788,5.0,0.0,0.1432715202144439,0.1432715202144439
1002,1,1.0072810086528714,-0.6537725413881117,-1.8657784479650794,-0.5544881751894161,-2.4973394963799187,-4.920163920426618,-323.4385631095184,31.0,1.0,0.9442190473479932,-323.4385631095184,326.92397438807507,0.0325208572281781,0.8395477876383666,5.0,0.0,0.1432715202144439,0.1432715202144439
1003,1,1.2529263623179279,-0.7563993979512409,-1.870932539280687,-0.44977795157781286,-2.4256190273587457,-4.94838630816506,-323.6412818825897,15.0,1.0,0.9999062431924133,-323.6412818825897,324.0752415404192,-0.14263565506615805,-0.15677540002377555,4.0,0.0,0.1432715202144439,0.1432715202144439
1004,1,1.1487037288064466,-0.47094220501637707,-1.6681609901557783,-0.9288557543469257,-3.465916885275429,-4.135201237215643,-324.716706220781,15.0,1.0,0.908204385122421,-324.716706220781,329.02503711592874,0.0843828855057609,0.14958027439865873,4.0,0.0,0.1432715202144439,0.1432715202144439
1005,1,1.0259088183755463,-0.27251056177056804,-2.0943582725172627,-0.2853875046623051,-2.7113958986130093,-4.410489485930195,-323.6552199438365,31.0,1.0,0.4543642879991887,-323.6552199438365,326.97343763439324,0.11014606373072411,12.656152967388607,4.0,0.0,0.1432715202144439,0.1432715202144439
1006,1,0.6666816309698383,-0.18435080476145912,-2.257761890801795,-0.1981500109677572,-2.7113978078478564,-4.6834116965822865,-324.07060676785335,15.0,1.0,0.8877505004476227,-324.07060676785335,324.9868746798144,-0.1978319429775297,0.7210523327180454,4.0,0.0,0.1432715202144439,0.1432715202144439
1007,1,0.3823212790375734,-0.4648343763011666,-1.8651774733560247,-0.45624401650152885,-2.546980695137791,-4.418178277095458,-322.3044983273105,31.0,1.0,1.0,-322.3044983273105,325.5133718133098,-0.26994358190336243,-0.45496686361661887,4.0,0.0,0.1432715202144439,0.1432715202144439
1008,1,0.12322659827825261,-0.6294261112189132,-1.1426168430617356,-0.9182289803114989,-2.014585058763389,-5.234344860955606,-324.51681505651356,31.0,1.0,0.8135486512513517,-324.51681505651356,326.1569114751389,0.24566734369989263,0.4502558231588978,5.0,0.0,0.1432715202144439,0.1432715202144439
1009,1,-0.0866334494669842,-1.1301865144439824,-1.2356221791664566,-0.5609761412077529,-1.0326479474577892,-3.9645532421782863,-327.7473356332218,31.0,1.0,0.8065011115076269,-327.7473356332218,330.1831723528676,0.38848746502702625,1.8015916332613529,5.0,0.0,0.1432715202144439,0.1432715202144439
1010,1,-0.16100253562719177,-0.284784075899991,-1.336648214561955,-0.9990174632168044,-3.332932776235458,-5.930807240617612,-329.9572919312955,31.0,1.0,0.6954883638095162,-329.9572919312955,334.28390002520973,0.1308125595112415,1.3975797113784552,5.0,0.0,0.1432715202144439,0.1432715202144439
1011,1,-0.8073910766234758,-0.4953798673215018,-1.2292405939597943,-1.117173921279215,-3.431131461573808,-6.046458133823592,-331.3181895262455,15.0,1.0,0.9506832353344533,-331.3181895262455,333.7007429920542,0.016946055991809317,0.09153671388003204,4.0,0.0,0.1432715202144439,0.1432715202144439
1012,1,1.0656964151834254,-0.33882998544723186,-1.9977091237877065,-0.04623695984806493,-1.3104290603027735,-3.681546251600252,-327.34028180382893,31.0,1.0,0.8330482562533748,-327.34028180382893,333.4110554565335,-0.6078167943968538,21.123635168989097,5.0,0.0,0.1432715202144439,0.1432715202144439
1013,1,1.1177967385104608,-0.40067956425443974,-1.9949941694883917,0.02798102280773035,-1.4881547290538077,-3.708865833584693,-329.95088277916545,7.0,1.0,0.05606095154334675,-329.95088277916545,332.68663556662403,3.3295768522035587,50.10559839945472,3.0,0.0,0.1432715202144439,0.1432715202144439
1014,1,0.39549114993536816,-0.4502104165683594,-1.7296798517375231,-0.25146290273793653,-1.671310423174999,-3.357931827825651,-329.9518662087097,15.0,1.0,1.0,-329.9518662087097,333.2224607648216,-2.3925796241416037,-2.902590921650642,4.0,0.0,0.1432715202144439,0.1432715202144439
1015,1,0.5718825449421399,-0.4478505551634314,-1.7554821254565989,-0.16761312175952306,-1.7863540806733358,-3.4072081722430494,-330.7488553365565,7.0,1.0,0.19077987359004175,-330.7488553365565,333.03031358549663,0.8763270121482378,4.896019499095075,3.0,0.0,0.1432715202144439,0.1432715202144439
1016,1,0.5213033585021345,-0.30402569392422507,-1.7438381242885985,-0.3789995342661816,-2.0298959764724787,-3.238285701433739,-331.9275343838082,15.0,1.0,0.10943865305543303,-331.9275343838082,338.5394251461893,0.7405507062067045,6.344106604092929,4.0,0.0,0.1432715202144439,0.1432715202144439
1017,1,0.8983546150851324,-0.07945516237229333,-1.3948531232086436,-0.4658260215023974,-1.514205871095505,-3.5621987390537764,-332.64226733819675,15.0,1.0,0.6321470575643808,-332.64226733819675,338.7196762844803,1.441056926726617,1.934710487175721,4.0,0.0,0.1432715202144439,0.1432715202144439
