iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
520,1,1.3712364323377169,-0.02220225992122076,-2.944402584649366,-0.48468600261860756,-4.268458412345115,-4.058074018433411,-26154.027241026557,31.0,1.0,0.7355589279343472,-26154.027241026557,26156.454627302828,0.15854106096594478,0.654024992363702,5.0,0.0,0.15720419170174837,0.15720419170174837
521,1,1.566766590973613,0.002464226617000421,-2.918704707187535,-0.4822698001849895,-4.247963603723872,-4.054703840906918,-26153.169572718165,15.0,1.0,0.7040489535179713,-26153.169572718165,26155.984916296577,-0.0947834772450733,0.8228591199112998,4.0,0.0,0.15720419170174837,0.15720419170174837
522,1,2.0207586003494837,0.1006918607636733,-3.111280235099386,-0.4261599409553654,-4.291321752820757,-4.0853892785407036,-26150.942507500677,31.0,1.0,0.9578385808818103,-26150.942507500677,26154.72754722732,-0.01150502543168841,0.11135791182096,4.0,0.0,0.15720419170174837,0.15720419170174837
523,1,1.9976910662727851,0.13654139320388098,-3.1203785831961226,-0.42282065881164793,-4.380548580202932,-4.077455406522051,-26150.87940892251,15.0,1.0,0.9092501233531702,-26150.87940892251,26151.881581033533,0.031610913672921015,0.2145547661348246,4.0,0.0,0.15720419170174837,0.15720419170174837
524,1,2.0979280282389787,0.1109078961963999,-3.269207328415509,-0.41128453552648314,-4.413731403279747,-4.110667994197507,-26153.9876373992,15.0,1.0,0.9395707912226141,-26153.9876373992,26154.999906845493,0.03968027318114764,0.14813260789742344,4.0,0.0,0.15720419170174837,0.15720419170174837
525,1,1.799531023052645,0.13902565637049252,-3.0990164080762357,-0.40215436836251967,-4.141179833603968,-4.1373379678720665,-26152.680719738222,31.0,1.0,0.8240297847495625,-26152.680719738222,26156.705392623287,-0.11326193782952032,0.5273448447806004,5.0,0.0,0.15720419170174837,0.15720419170174837
526,1,2.337298207926585,0.11813213273581866,-3.126660670435955,-0.4453578132028216,-4.523614047390604,-4.06549194518933,-26153.86707912266,31.0,1.0,0.9682882064183173,-26153.86707912266,26157.351285135243,0.05530163976436597,0.07157382110017352,4.0,0.0,0.15720419170174837,0.15720419170174837
527,1,2.0948610521678317,0.11447778158743638,-3.1928126071772516,-0.43497892605543376,-4.609693508944385,-4.058462392654084,-26152.390148274502,7.0,1.0,0.6551858783524375,-26152.390148274502,26156.54441475729,0.056378224875516025,0.8733233239763649,3.0,0.0,0.15720419170174837,0.15720419170174837
528,1,1.9388850673209663,0.13414165725948868,-3.068378908615979,-0.5012862764022586,-5.001940190102068,-4.045970320839698,-26154.15610545962,31.0,1.0,0.8712167406789658,-26154.15610545962,26155.77772927298,0.22026449948680238,0.595073350432358,4.0,0.0,0.15720419170174837,0.15720419170174837
529,1,1.600216940886523,0.06665765205016373,-2.936436307753943,-0.3936988784514644,-3.7592534015808496,-4.102067722525344,-26154.385941403933,31.0,1.0,0.9115019383189581,-26154.385941403933,26158.405598308265,-0.09156473311668378,-0.39115083402066375,5.0,0.0,0.15720419170174837,0.15720419170174837
530,1,1.786754100615125,0.08163384517348479,-3.039737612583864,-0.3860130811536769,-3.788715802561397,-4.092333704717964,-26151.715615576035,15.0,1.0,0.9861465876271397,-26151.715615576035,26154.881658695616,-0.5238868710512179,-0.5292398181663884,4.0,0.0,0.15720419170174837,0.15720419170174837
531,1,1.9707687709971147,0.10205157523505227,-2.9446838853073634,-0.40008746895967234,-3.7386446403089844,-4.046214751071997,-26154.448805334774,31.0,1.0,0.9238936492051546,-26154.448805334774,26157.142725880196,0.14103242483906797,0.16285582083582995,4.0,0.0,0.15720419170174837,0.15720419170174837
532,1,1.5908309046966935,0.03600615377428987,-3.0975114524038094,-0.4155008704201427,-4.070915604086278,-3.991713486836307,-26153.668331791625,15.0,1.0,1.0,-26153.668331791625,26156.9867587195,-0.0782995428526192,-0.12069901134964311,4.0,0.0,0.15720419170174837,0.15720419170174837
533,1,1.6319873013671842,0.05991487057280867,-2.9959684301298766,-0.4432190487452674,-4.218389658974106,-4.020070187454056,-26151.005859752197,7.0,1.0,0.7748190448372423,-26151.005859752197,26154.728091925746,0.046108603030006634,0.5098426991426095,3.0,0.0,0.15720419170174837,0.15720419170174837
534,1,1.9114107827631939,0.12167287689371076,-3.1160410403578496,-0.40689185113637294,-4.16436347606132,-4.085832912400761,-26150.393383766084,31.0,1.0,0.7431559443649882,-26150.393383766084,26152.86983147101,-0.1376749272494635,0.7376353786276013,4.0,0.0,0.15720419170174837,0.15720419170174837
535,1,1.535447501356626,0.04375266622482948,-2.9911882084967822,-0.43546522757653827,-4.0577947407270445,-4.026111463441878,-26151.380688604517,31.0,1.0,0.6655011537839961,-26151.380688604517,26153.814689553114,0.03656620206311345,0.9995926202027476,4.0,0.0,0.15720419170174837,0.15720419170174837
536,1,1.2642502418789248,0.04419536257017108,-2.7874944679780125,-0.46853119995160947,-4.010415081064066,-4.099631425742203,-26156.351352548234,31.0,1.0,0.7788535091070705,-26156.351352548234,26159.300314775694,0.09178847158545977,0.48335179921923555,4.0,0.0,0.15720419170174837,0.15720419170174837
537,1,1.2070711744634932,-0.03624730932523519,-2.585858837779904,-0.5902966303815343,-4.229988402672813,-3.9862201730104627,-26161.389512063583,31.0,1.0,0.8465727782751201,-26161.389512063583,26164.222312386308,0.026845978700293927,0.4540216582136054,5.0,0.0,0.15720419170174837,0.15720419170174837
538,1,1.1353573952441072,-0.03764687129951251,-2.6117400764985192,-0.5826299296208093,-4.270236807266957,-3.9994634861770453,-26158.69895547541,7.0,1.0,0.5916362125145955,-26158.69895547541,26163.52944909398,-0.06560556485783309,1.3572802571543434,3.0,0.0,0.15720419170174837,0.15720419170174837
539,1,0.8222233617756157,-0.03144746874348887,-2.6758136981552783,-0.553785614327273,-4.300365256128183,-4.010916015473945,-26159.55643897302,15.0,1.0,0.961663312366103,-26159.55643897302,26161.83392540448,0.07760122132458491,0.08728249020350631,4.0,0.0,0.15720419170174837,0.15720419170174837
540,1,1.1637980537141763,-0.09113463915486981,-2.6280396244979727,-0.5956030890733944,-4.230686851629994,-3.975088604404657,-26158.191755855278,15.0,1.0,0.9226477658965221,-26158.191755855278,26163.353458606518,-0.014273680859332671,0.21215050958198844,4.0,0.0,0.15720419170174837,0.15720419170174837
541,1,1.301101514773593,-0.03656172687244482,-2.828525785874266,-0.5538917169683,-4.599510873997714,-4.102741541966263,-26156.34510474118,31.0,1.0,0.9451166363172708,-26156.34510474118,26159.57357509748,-0.07276361165349954,0.16664065791701432,5.0,0.0,0.15720419170174837,0.15720419170174837
542,1,1.2887502411258211,-0.06777700570587454,-2.7524896584098784,-0.48270409001470793,-3.786986177662873,-3.987404210678937,-26156.845154015235,31.0,1.0,0.5335172075562274,-26156.845154015235,26160.535155884947,-0.611803147734463,2.0129411171183165,5.0,0.0,0.15720419170174837,0.15720419170174837
543,1,1.1971550042594206,-0.01838458390141992,-2.8291371862213612,-0.5421759595238824,-4.56978966696935,-4.009750269844644,-26154.752426171486,31.0,1.0,0.9993918354142024,-26154.752426171486,26158.976036538967,-0.01375736108093406,-0.024917543119954644,5.0,0.0,0.15720419170174837,0.15720419170174837
544,1,1.6619092830697282,0.0815011149885519,-2.9986143426399803,-0.38790581733929075,-3.8303641797195707,-4.060607415751363,-26152.03813850842,31.0,1.0,0.6049287228393282,-26152.03813850842,26157.97018785194,-0.04696627161683864,1.4997571678213717,5.0,0.0,0.15720419170174837,0.15720419170174837
545,1,1.902418718101412,0.07792256428979757,-3.108736970373655,-0.4334309095118214,-4.423056116064617,-4.004144249717236,-26152.799195493855,31.0,1.0,0.8888600587314549,-26152.799195493855,26154.195296149835,0.28567557243150077,0.45482799059391255,5.0,0.0,0.15720419170174837,0.15720419170174837
546,1,1.818447290120823,0.12226524779652367,-3.042861249002896,-0.4307694207473785,-4.200117842811884,-4.0286212714669025,-26151.274498738123,15.0,1.0,0.7381197911168438,-26151.274498738123,26156.608581379776,-0.48784714211069513,1.0531866443088802,4.0,0.0,0.15720419170174837,0.15720419170174837
547,1,1.6091323204637367,0.048573522259062814,-3.006643003887735,-0.5019320394390746,-4.66697221588133,-4.07335807850829,-26152.824002009496,31.0,1.0,0.8057598308781703,-26152.824002009496,26155.22038022988,0.08770688730874099,0.7459660025779158,4.0,0.0,0.15720419170174837,0.15720419170174837
548,1,2.198589158768863,0.15677362286946567,-3.1676316433460348,-0.37794452912057147,-4.014835819427824,-4.029093099606181,-26152.714870677508,31.0,1.0,0.7312759197498304,-26152.714870677508,26156.778656514187,-0.5097276403139404,1.1268829501059372,4.0,0.0,0.15720419170174837,0.15720419170174837
549,1,1.871736066157206,0.09420307035400667,-3.0378339532173553,-0.37802937596224273,-3.7079377355048933,-4.0889616392643,-26152.464803089144,31.0,1.0,0.9451485455836928,-26152.464803089144,26155.944071809234,0.1510872448234295,0.1510872448234295,5.0,0.0,0.15720419170174837,0.15720419170174837
550,1,1.8650410826708321,0.0696046331138019,-2.976434960492959,-0.4972232365361692,-4.825091118743299,-4.006053854362063,-26156.044706130117,31.0,1.0,0.33409043431910596,-26156.044706130117,26158.074630995547,1.6460563266409736,2.5583557451282104,5.0,0.0,0.15720419170174837,0.15720419170174837
551,1,1.7196177735745297,0.06240298234616619,-3.0569746359302874,-0.5017447921504167,-4.914819883263255,-3.9988317398251647,-26153.683745340863,15.0,1.0,1.0,-26153.683745340863,26156.334461182152,-1.0241039641077805,-1.066590628313861,4.0,0.0,0.15720419170174837,0.15720419170174837
552,1,1.9618139567132984,0.10071360179470382,-3.025395636408803,-0.41755502684601437,-3.9998014052044755,-4.052818504568416,-26151.322887402108,31.0,1.0,0.7125080810504598,-26151.322887402108,26158.798548501723,-0.11244562429419602,1.2019992513451143,4.0,0.0,0.15720419170174837,0.15720419170174837
553,1,1.56457288005773,0.05890052283266002,-3.0789289068503884,-0.385420284484542,-3.8109476729605625,-4.052318323452202,-26152.453065444137,15.0,1.0,0.9989703613307895,-26152.453065444137,26153.95333457287,-0.010662667405995307,-0.17267417243056116,4.0,0.0,0.15720419170174837,0.15720419170174837
554,1,2.5303568943389045,0.16174478409408158,-3.1521467533982834,-0.40974720002104165,-4.334617871852119,-4.079771623595764,-26154.780416241367,31.0,1.0,0.3338163372406805,-26154.780416241367,26158.906834698573,0.45372136035439325,3.1127423225698294,5.0,0.0,0.15720419170174837,0.15720419170174837
555,1,2.1941212340468517,0.16215982503816037,-3.2536049127022695,-0.391059089803581,-4.274652613841395,-4.097799815574856,-26153.187555967907,15.0,1.0,0.8670223594185432,-26153.187555967907,26156.04086401193,-0.13578720314762904,0.36498387195388204,4.0,0.0,0.15720419170174837,0.15720419170174837
556,1,2.2089641088377636,0.16338289885529975,-3.137951685850568,-0.40580142976885825,-4.199707254056853,-4.121105483708819,-26153.28510714437,15.0,1.0,0.9504306727110569,-26153.28510714437,26154.97672541835,0.09987502115473035,0.1214394193048065,4.0,0.0,0.15720419170174837,0.15720419170174837
557,1,1.9643131016038748,0.1415420714964045,-3.0962522101337626,-0.41162533679385777,-4.269573646741314,-4.107792555209718,-26151.795693950982,15.0,1.0,0.9314333293194044,-26151.795693950982,26155.13117987132,0.0424835686244478,0.19734648301891866,4.0,0.0,0.15720419170174837,0.15720419170174837
558,1,1.8649394029516146,0.13041432120899965,-3.116423983017922,-0.40832240571498807,-4.304219731463579,-4.129870005024029,-26153.037025796537,15.0,1.0,0.8476736384847818,-26153.037025796537,26153.74618856604,0.36174907225722563,0.4452447133589885,4.0,0.0,0.15720419170174837,0.15720419170174837
559,1,2.1062409069603043,0.1467585069552821,-3.1708522898796927,-0.4157173037527432,-4.345868846616247,-4.109564972507427,-26151.99093444725,31.0,1.0,0.9935254955451417,-26151.99093444725,26155.93605525738,-0.4745262946271396,-0.5767239893721126,4.0,0.0,0.15720419170174837,0.15720419170174837
560,1,1.8558368239518073,0.10205052435826432,-3.1574448841788816,-0.320900608816324,-3.543915895101675,-4.046925415202615,-26154.019265585554,31.0,1.0,0.5051936125037438,-26154.019265585554,26158.276737658627,-0.6194395737256855,2.541521330760588,5.0,0.0,0.15720419170174837,0.15720419170174837
561,1,1.809151499653059,0.08159290182106263,-3.177069081012652,-0.32196011485028425,-3.5027700663964407,-4.046068613816283,-26154.76034238587,7.0,1.0,0.9660230562879252,-26154.76034238587,26155.162754558696,-0.10006551972037414,-0.14777974757816992,3.0,0.0,0.15720419170174837,0.15720419170174837
562,1,2.1458711525765106,0.06966858997880608,-3.2541766039358935,-0.29793449471526884,-3.473375591736627,-4.074744346935543,-26159.3653832166,15.0,1.0,0.5128424241400305,-26159.3653832166,26161.720359247825,0.7650141813137452,1.7803171394189121,4.0,0.0,0.15720419170174837,0.15720419170174837
563,1,1.978154564758131,0.16201224167110734,-3.1024196478817094,-0.34802094010482365,-3.7982122140371337,-4.022619454477517,-26155.3522572054,15.0,1.0,1.0,-26155.3522572054,26160.510647900574,-0.16648452161462046,-0.8255496929486981,4.0,0.0,0.15720419170174837,0.15720419170174837
564,1,1.8316161459837694,0.1541889692724006,-3.161045718213308,-0.3662454488241395,-3.971267791608442,-3.9914740074951633,-26155.22934966842,31.0,1.0,0.997253203749388,-26155.22934966842,26160.071047971476,-0.46372377641455387,-0.49378645756223705,4.0,0.0,0.15720419170174837,0.15720419170174837
565,1,2.1131666073800797,0.1067303514786951,-3.225248827616609,-0.3721034618862711,-4.0704240671137875,-4.02407023895754,-26153.69544419322,31.0,1.0,0.7763598333577474,-26153.69544419322,26157.691766896874,0.4416785464309214,0.6352647696257918,4.0,0.0,0.15720419170174837,0.15720419170174837
566,1,2.134099303650352,0.09618868618575302,-3.1019979140224567,-0.3823594767546478,-3.7840209035280212,-4.056461050966291,-26153.428478559075,15.0,1.0,0.5340281122555024,-26153.428478559075,26157.314153754574,-0.08446993493635091,2.039283955022256,4.0,0.0,0.15720419170174837,0.15720419170174837
567,1,1.6909622215605924,0.10951388958276104,-3.1154248352149465,-0.3966609660605519,-4.228160952919834,-3.9598188247907657,-26157.507234929722,31.0,1.0,0.7101661284312301,-26157.507234929722,26159.32718705361,0.9431959947905852,1.0734106765667093,5.0,0.0,0.15720419170174837,0.15720419170174837
568,1,1.9464465621054994,0.08206731433756437,-3.0105705395835174,-0.4196638910404769,-4.044236729602794,-4.118290856491809,-26153.31332859798,31.0,1.0,0.9887243306862591,-26153.31332859798,26158.9241028963,-1.2331882085745747,-1.2588193387746287,4.0,0.0,0.15720419170174837,0.15720419170174837
569,1,1.6109286337195443,0.09532326459813613,-3.141819360654755,-0.3576333546549569,-3.779436658524446,-4.046560042841804,-26153.095800221483,31.0,1.0,0.9646202043581888,-26153.095800221483,26155.55288626885,-0.19247622029070044,0.2042971560258593,4.0,0.0,0.15720419170174837,0.15720419170174837
570,1,1.7000396679882561,0.11366411636936863,-3.0489138045440853,-0.375056740434129,-3.825817701384258,-4.034139808353695,-26151.98448437518,15.0,1.0,0.6755603906596456,-26151.98448437518,26159.313222499703,0.052723223161592614,0.7490785168374714,4.0,0.0,0.15720419170174837,0.15720419170174837
571,1,1.4081117839428638,0.06279278957935927,-2.9428685112409654,-0.47994144142831746,-4.468985831697325,-4.061355667523901,-26152.13825288213,31.0,1.0,0.6754158220377192,-26152.13825288213,26156.196059997426,0.17724246064244653,0.9701422381549492,5.0,0.0,0.15720419170174837,0.15720419170174837
572,1,1.6990224969967793,0.041794913606779435,-2.9786354468669387,-0.44205067383251395,-4.021265289709385,-3.990320229941297,-26152.904350259912,31.0,1.0,0.8579091963551666,-26152.904350259912,26154.99727829893,0.2281772821661434,0.32700582204779494,5.0,0.0,0.15720419170174837,0.15720419170174837
573,1,1.3968945699397521,0.05189436744226863,-2.94311318389355,-0.4240731691683398,-4.016682705753948,-4.030063114322519,-26153.225448087465,15.0,1.0,0.6702459904731707,-26153.225448087465,26155.729747031597,0.18772754072051612,0.8463965149348951,4.0,0.0,0.15720419170174837,0.15720419170174837
574,1,1.4194368181752186,0.03918526315762221,-2.961357086353299,-0.4309715531926375,-4.0491151417837745,-4.028723676174257,-26152.30311997853,15.0,1.0,0.9928898494392934,-26152.30311997853,26155.542324425678,-0.3355260466305481,-0.3505227734858636,4.0,0.0,0.15720419170174837,0.15720419170174837
575,1,2.642457910944813,0.17160127444223802,-3.2497114921510115,-0.40306856373260713,-4.437863912542795,-4.076703248399758,-26155.590817523516,31.0,1.0,0.962072244555256,-26155.590817523516,26157.664732651494,-0.04554287103746901,0.18218713751411997,5.0,0.0,0.15720419170174837,0.15720419170174837
576,1,2.3859199627907537,0.1322788638197788,-3.223311979701548,-0.41745356090797153,-4.375489484662002,-4.068016965570532,-26154.070783701918,15.0,1.0,0.86181243218483,-26154.070783701918,26157.775646674898,0.08613655657245545,0.3247869706938218,4.0,0.0,0.15720419170174837,0.15720419170174837
577,1,2.325138391590499,0.11552470560017991,-3.2120249387478643,-0.4201500929438104,-4.36163013164801,-4.081022630235391,-26153.863320138877,15.0,1.0,0.9802222362429298,-26153.863320138877,26160.11474775154,-0.038542832367966184,-0.1966607135036611,3.0,0.0,0.15720419170174837,0.15720419170174837
578,1,1.6612031867729105,0.1329979320912706,-2.9569430062845408,-0.4360603986804295,-4.149235976760153,-4.065372395757894,-26153.422435791523,15.0,1.0,0.9956893922084336,-26153.422435791523,26157.881520796265,-0.015544650745141553,-0.1307090717346,4.0,0.0,0.15720419170174837,0.15720419170174837
579,1,1.5846620054250764,-0.0014757373219228742,-3.062212267852021,-0.44438408792206824,-4.1333181751531916,-4.04402300592177,-26154.8429208805,15.0,1.0,0.8769651001662141,-26154.8429208805,26155.180108694112,0.3444827244566113,0.3444827244566113,4.0,0.0,0.15720419170174837,0.15720419170174837
580,1,1.95518510042108,0.13222401390373253,-3.0993098395560477,-0.44090120226117613,-4.334998323640334,-4.0572583289344,-26152.654815961763,31.0,1.0,0.8661798156867594,-26152.654815961763,26159.613691057733,0.4513817581864714,0.4513817581864714,5.0,0.0,0.15720419170174837,0.15720419170174837
581,1,1.6477764713382252,0.050229178968332296,-3.1132491119796857,-0.3822981941191984,-4.001570819334042,-4.009974415097781,-26155.945000750413,15.0,1.0,0.8738797897236752,-26155.945000750413,26159.322583236873,0.4442048410746793,-0.9419950416959182,4.0,0.0,0.15720419170174837,0.15720419170174837
582,1,2.041392607622362,0.1256307255535283,-3.024552741602143,-0.3991011411914127,-3.9377317904347375,-4.015399863807865,-26152.429053603224,15.0,1.0,0.7629684355138991,-26152.429053603224,26156.66460554492,-1.743187382187898,-1.743187382187898,4.0,0.0,0.15720419170174837,0.15720419170174837
583,1,1.9732305419536373,0.10009895097378714,-3.065304243376735,-0.4516384207762085,-4.42908537190448,-4.033562135831904,-26150.846349377065,31.0,1.0,0.9689246169610151,-26150.846349377065,26153.795361983768,-0.009223749966622563,0.0725649355299538,5.0,0.0,0.15720419170174837,0.15720419170174837
584,1,1.8135732621824003,0.10329152204509341,-3.071114423172789,-0.4448407131019817,-4.465633184791475,-4.0201887902279685,-26150.97727522456,15.0,1.0,0.9347480000289837,-26150.97727522456,26152.71004852331,0.0999633682113199,0.11846918132141582,4.0,0.0,0.15720419170174837,0.15720419170174837
585,1,1.952128779700975,0.1353437820899821,-3.081459732091342,-0.4306197984568869,-4.38963654165553,-4.105099796007274,-26151.48965210731,31.0,1.0,0.9998992547274459,-26151.48965210731,26152.606804756007,-0.030703531359904446,-0.1070492475082574,5.0,0.0,0.15720419170174837,0.15720419170174837
586,1,2.0779133187270595,0.123175616482849,-3.229635984919077,-0.42370435281326974,-4.588668426953429,-4.067614865138427,-26152.782070991292,15.0,1.0,0.9853953779789499,-26152.782070991292,26153.348705410666,0.058783282915101154,-0.06193483581228065,4.0,0.0,0.15720419170174837,0.15720419170174837
587,1,1.4668041054773824,0.07328350564022967,-2.856134567510023,-0.47428743025337367,-4.257274383497504,-4.055900255729307,-26153.776667249258,31.0,1.0,0.8833306709225723,-26153.776667249258,26156.34832260238,0.05057595803737058,0.3566618301483686,4.0,0.0,0.15720419170174837,0.15720419170174837
588,1,1.3418590647388713,-0.0064708891600414875,-2.956779738081923,-0.45434224219997105,-4.091666195202063,-4.082361599379297,-26153.691534849273,15.0,1.0,0.9913986981101718,-26153.691534849273,26155.375802981056,-0.19681519588266383,-0.20061669230199186,4.0,0.0,0.15720419170174837,0.15720419170174837
589,1,1.4685985832065631,0.044865310052728764,-2.969155511002777,-0.4958195260216502,-4.587251372081881,-3.991749012324744,-26153.148394058888,31.0,1.0,0.5683743478754979,-26153.148394058888,26156.866528463604,0.18041928442835342,1.4339008506649407,5.0,0.0,0.15720419170174837,0.15720419170174837
590,1,1.830535704568347,0.0966335426308744,-3.0375640327605677,-0.4335046909880977,-4.180140853648416,-4.075624536084907,-26150.462055882064,23.0,1.0,0.6394787569746326,-26150.462055882064,26155.192286234615,-0.12763960343363578,1.1442853617481887,4.0,0.0,0.15720419170174837,0.15720419170174837
591,1,1.9151649031212614,0.11085827693333707,-3.1656675044817466,-0.373181442809589,-3.9327745095954887,-4.074969922694461,-26151.08685133214,31.0,1.0,0.9029338427827005,-26151.08685133214,26151.860103385985,-0.1168904539081268,0.28859853701942484,4.0,0.0,0.15720419170174837,0.15720419170174837
592,1,1.607640845536601,0.08853357799970171,-3.08796140336984,-0.41672677586831053,-4.081453282079889,-4.053983976053166,-26152.027184886843,31.0,1.0,0.6925595599834687,-26152.027184886843,26154.234941083716,0.6731890778428351,0.7860414389506332,4.0,0.0,0.15720419170174837,0.15720419170174837
593,1,2.015380036951097,0.16649268266181327,-3.034071684960857,-0.4245322288643825,-4.391542861075248,-4.076604686914551,-26155.03593845276,15.0,1.0,0.9231167976627627,-26155.03593845276,26158.20584427038,0.17123335762153147,-0.5228720649975003,4.0,0.0,0.15720419170174837,0.15720419170174837
