iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1039,1,0.5471060734482197,0.11417344613697179,-1.9821914166926276,0.12111118079223553,-0.9225343974230511,-4.199965836204929,-399.3153839855577,31.0,1.0,0.07969326060104566,-399.3153839855577,403.51451235282434,0.26092760133445836,196.1972056581065,5.0,0.0,0.13139410174985838,0.13139410174985838
1040,1,0.855234407868772,0.1883232713637532,-1.8770260365183138,0.10897256760342677,-1.0042803878879947,-4.066426880486162,-400.56297782949804,15.0,1.0,0.1400226063377092,-400.56297782949804,404.11061330374946,1.1063415911243055,79.32020941936281,4.0,0.0,0.13139410174985838,0.13139410174985838
1041,1,0.855234407868772,0.1883232713637532,-1.8770260365183138,0.10897256760342677,-1.0042803878879947,-4.066426880486162,-400.56297782949804,15.0,1.0,0.0008875478429437743,-400.56297782949804,405.80456222975164,0.0,93.4915821070066,4.0,0.0,0.13139410174985838,0.13139410174985838
1042,1,0.08046290926551367,-0.2660733042135639,-1.7976138552789183,-0.3231869167894676,-1.7848938474192932,-4.070920268996613,-398.0981769106456,15.0,1.0,0.2102818355199303,-398.0981769106456,403.5881475452179,1.3871682540609527,3.9081230323548084,4.0,0.0,0.13139410174985838,0.13139410174985838
1043,1,0.42582501413709123,-0.5637589651837545,-2.293951119109306,-0.2821306452226489,-1.8700691182370084,-4.04834272707128,-402.24848907429384,31.0,1.0,0.6815608624415945,-402.24848907429384,404.5474195443578,0.7219653682741978,1.5608717272945114,4.0,0.0,0.13139410174985838,0.13139410174985838
1044,1,1.4821784918756493,-0.31942417930918543,-1.1309256254715954,-1.4696056267712176,-1.7791946476377622,-4.17406594534437,-399.01807522720134,31.0,1.0,0.7876518517196671,-399.01807522720134,405.7678854310953,-0.13152860881314155,4.800530308390819,5.0,0.0,0.13139410174985838,0.13139410174985838
1045,1,2.4115423720352247,-0.9116197760368754,-1.2492260277082357,-0.9786022205937337,-1.5368349808185173,-4.206129939809476,-402.3650937424522,15.0,1.0,0.8418138590587793,-402.3650937424522,406.5240248589786,-0.21101580494035943,0.6610563358775607,4.0,0.0,0.13139410174985838,0.13139410174985838
1046,1,1.758537045003146,-0.7259202503169577,-1.246149470075049,-0.9789257375030331,-1.5884697604844198,-4.072925790755437,-399.23439194451765,15.0,1.0,0.9678040493080965,-399.23439194451765,404.9195737788081,-0.10135825072285343,-0.24886566681595923,4.0,0.0,0.13139410174985838,0.13139410174985838
1047,1,-1.1859765975101042,-0.33137913619652815,-0.684382324312344,-0.3806476119382014,-0.7151772793989952,-3.9717040236022294,-402.49770302849413,31.0,1.0,0.7290770441761193,-402.49770302849413,407.53733676576866,-0.27572584207030104,1.5934860585991828,5.0,0.0,0.13139410174985838,0.13139410174985838
1048,1,0.04437767102672105,-0.7818737878334646,-1.378296233489139,-0.35643358278994736,-0.9900563706967599,-4.074498445854966,-397.9707719950573,31.0,1.0,0.7030900511366361,-397.9707719950573,404.48197274587284,-0.26748049658414175,1.7276109549021044,4.0,0.0,0.13139410174985838,0.13139410174985838
1049,1,0.2308586139616883,-0.307499913092696,-1.5185207905205078,-0.6224176902032758,-1.6592084644040346,-4.060263932965911,-398.3197988073806,15.0,1.0,0.30677296276026855,-398.3197988073806,402.31902862747364,1.393795620562969,2.8032018838862314,4.0,0.0,0.13139410174985838,0.13139410174985838
1050,1,0.7111363187273068,-0.45143141563223876,-1.1652543975407503,-1.3539312645209582,-2.1139320298964086,-4.294228679444142,-399.0758544315322,31.0,1.0,0.9984848561135661,-399.0758544315322,400.5318694776698,-0.07183070945842474,-0.5582670268154288,4.0,0.0,0.13139410174985838,0.13139410174985838
1051,1,-0.41802639650322226,-0.5443963417850414,-0.99539780449298,-0.7873252414797706,-1.4406819723502333,-4.586221959186085,-399.89740261470746,31.0,1.0,0.9353704276617407,-399.89740261470746,401.49342361502937,-0.07447175489897973,-0.6059190647908963,4.0,0.0,0.13139410174985838,0.13139410174985838
1052,1,0.7561566038086225,-0.7055470954756172,-1.2058077391309172,-1.1376622583811593,-1.9575142523326043,-4.0222907055641075,-399.6803341931357,31.0,1.0,0.9212990361633038,-399.6803341931357,401.5864804530075,0.04580325169865773,-0.9521547487553903,4.0,0.0,0.13139410174985838,0.13139410174985838
1053,1,0.33090777763370205,-0.4438200716833021,-1.1140459527936,-1.2332541932558336,-2.0690184118835875,-3.997729533716591,-399.09334996049563,11.0,1.0,0.9366085042828036,-399.09334996049563,401.50956515844587,0.1515490557289354,-0.463186540587742,3.0,0.0,0.13139410174985838,0.13139410174985838
1054,1,0.752060775770248,-0.29706735696447867,-1.3437223221468626,-1.5570853086089769,-2.5764346843723884,-4.04546720223868,-398.3422417430571,31.0,1.0,0.9566932397133443,-398.3422417430571,400.420005247873,-0.3378561313808177,-0.9807140648696304,5.0,0.0,0.13139410174985838,0.13139410174985838
1055,1,1.7022175457007485,-0.2544698645598311,-0.937706492902618,-0.9388868742962004,-0.9939887987240527,-3.741027977234163,-400.0431121269165,31.0,1.0,0.9634113869898074,-400.0431121269165,402.48279218250434,0.1586738945505317,-0.25482084558711904,5.0,0.0,0.13139410174985838,0.13139410174985838
1056,1,0.11789190117899132,-0.4432443327940087,-1.8928823255754776,-0.5259039367618941,-2.7076886875582846,-4.332883716643724,-400.6843589088506,31.0,1.0,0.8012348533256582,-400.6843589088506,403.5206026597038,0.12651505002986596,1.4002556557616117,5.0,0.0,0.13139410174985838,0.13139410174985838
1057,1,1.095195993327042,-0.033679084722316205,-1.7642581829599062,-0.35002425741689347,-1.4383708446683037,-4.074314675969243,-398.5796804041463,31.0,1.0,0.8794326296653071,-398.5796804041463,402.2283828737011,0.46403883154846426,-1.142399737456401,5.0,0.0,0.13139410174985838,0.13139410174985838
1058,1,2.0129778111943857,-0.10319630468797897,-1.3708670074494218,-0.2588467576535809,-0.7254003262829244,-3.9853781279841622,-398.3864112131794,15.0,1.0,0.7909038837934351,-398.3864112131794,401.6381149782966,-1.4306096025940747,-1.5559425533681406,4.0,0.0,0.13139410174985838,0.13139410174985838
1059,1,1.3641758115911868,-0.013818749798450283,-1.4454636184214933,-0.6975781042317973,-1.782080516293718,-4.442656173862335,-396.6234945423767,31.0,1.0,0.6333836697053645,-396.6234945423767,402.3258018025232,-0.04287975059975224,2.2605773857013105,5.0,0.0,0.13139410174985838,0.13139410174985838
1060,1,1.0920479373972096,-0.05824762302451725,-1.253027784495259,-0.9967064755531663,-2.0871613314160653,-3.6507045564791096,-397.850595353269,31.0,1.0,0.9178639555471234,-397.850595353269,398.6347287552396,0.06553166292451351,0.4347422940682577,5.0,0.0,0.13139410174985838,0.13139410174985838
1061,1,-0.7648626424960319,-1.3439695380742582,-0.84657910498996,-1.6719593559923684,-1.2630079141847874,-4.533025090120824,-400.5324300114874,31.0,1.0,0.9768036011333241,-400.5324300114874,402.6777354526105,-0.07543286944564898,-0.1588409884649309,5.0,0.0,0.13139410174985838,0.13139410174985838
1062,1,-1.1951545248153523,-0.7165852714675801,-1.0669301166061307,-0.8466475449795818,-1.9445393511618834,-4.370054731164757,-400.97621759197847,31.0,1.0,0.8423131716255393,-400.97621759197847,404.10107634789887,0.2734630235490272,0.6343949251911454,5.0,0.0,0.13139410174985838,0.13139410174985838
1063,1,0.16512884010957635,-0.486588031319589,-1.2797381600723015,-0.7823732739215754,-1.3742263787687001,-4.582386057069292,-398.59874148450336,15.0,1.0,0.9871434008407054,-398.59874148450336,402.23092545571814,0.0862519568968878,-0.31646948017800014,4.0,0.0,0.13139410174985838,0.13139410174985838
1064,1,0.5009226476505346,-0.3073119416515696,-1.4077073947858054,-1.06952522663852,-2.18083860289772,-4.496327701491877,-398.1445614919811,31.0,1.0,0.8739121461174543,-398.1445614919811,400.7435249976886,-0.1051110720673023,-0.8193767551249493,5.0,0.0,0.13139410174985838,0.13139410174985838
1065,1,0.1807899495617266,-0.29268128580346736,-1.31153331876825,-1.1145211038405616,-2.0759795890707737,-3.9736332037860542,-398.20528635098594,31.0,1.0,0.9489696942838416,-398.20528635098594,401.5781104202282,0.15061246598224898,-0.20834129995961348,4.0,0.0,0.13139410174985838,0.13139410174985838
1066,1,1.05990646906239,-0.44115143802919915,-1.6961298525520097,-0.6487973861317236,-2.4828269466272217,-4.463342851212732,-401.0842738063163,31.0,1.0,0.9341640916900356,-401.0842738063163,402.0324018856247,0.13684968149306087,-0.5399610363520537,4.0,0.0,0.13139410174985838,0.13139410174985838
1067,1,0.14682703328774693,-0.7165623429630067,-0.907954581752177,-1.7901106076409203,-1.382029682608266,-3.900089822953976,-397.8031453484551,31.0,1.0,0.9794046764875882,-397.8031453484551,403.87361925141755,-0.4639770875789395,-0.7972718063188609,5.0,0.0,0.13139410174985838,0.13139410174985838
1068,1,0.4424190288623084,-0.3205740609311855,-1.1897116035603184,-0.8400528510801795,-1.5557168572434337,-4.4295536808325116,-396.7631484559928,31.0,1.0,0.9885895582265353,-396.7631484559928,400.05547904971354,0.011577690267472462,0.024859421368091716,5.0,0.0,0.13139410174985838,0.13139410174985838
1069,1,0.3397446682750259,-0.2559069249493601,-1.4778402709960425,-0.878694676072089,-2.3355038748904504,-4.241370178255371,-397.35476162147955,15.0,1.0,0.9995591048217591,-397.35476162147955,398.2900677976333,-0.019378141535241866,-0.03888935664616611,4.0,0.0,0.13139410174985838,0.13139410174985838
1070,1,0.2588824850252274,-0.37698491963614067,-1.2898603691511892,-0.7011798425545275,-1.435407930384602,-4.016210741104181,-396.6454379555711,31.0,1.0,0.9257652260487174,-396.6454379555711,398.69126205197375,0.007844249756885802,0.2841554091471039,5.0,0.0,0.13139410174985838,0.13139410174985838
1071,1,-0.6047266262923351,-0.8667075326502567,-0.9636203498069689,-0.6882053926500558,-0.9910071682860231,-4.145195277167093,-398.4729559891744,31.0,1.0,0.9971935618617965,-398.4729559891744,400.4916146015079,-0.04095680868948648,-0.18892565732085131,4.0,0.0,0.13139410174985838,0.13139410174985838
1072,1,2.7618410614251285,-0.03256745689542165,-1.328542008818189,-1.4264662298724051,-2.7489893302349104,-4.030986864178118,-402.2706556052763,31.0,1.0,0.3897724284841558,-402.2706556052763,404.8744561829808,1.3150590149577397,2.379649667943852,5.0,0.0,0.13139410174985838,0.13139410174985838
1073,1,1.1111652001138759,-0.0006198662198266952,-1.4176192669615177,-1.0424869498972447,-2.414815649185292,-4.008026012130442,-397.2711523302858,15.0,1.0,0.9857641598693587,-397.2711523302858,402.7258710302665,-0.3984907117339844,-0.3984907117339844,4.0,0.0,0.13139410174985838,0.13139410174985838
1074,1,0.7059452988853804,-0.09886583300596119,-1.3166992777585695,-0.4105746443243919,-1.1807916807269319,-4.303656090124752,-396.31203909359846,31.0,1.0,0.6320479424250282,-396.31203909359846,403.0128505090594,0.38472793671155614,4.841495649214721,5.0,0.0,0.13139410174985838,0.13139410174985838
1075,1,0.5490987731721395,0.14440335406739746,-1.2392505676701224,-0.5238168987154856,-1.686667515505397,-4.143666716480355,-399.30342303630874,31.0,1.0,0.7853655579958208,-399.30342303630874,401.074925242243,0.13848865015933143,0.6665227135826512,4.0,0.0,0.13139410174985838,0.13139410174985838
1076,1,0.5423061252225233,-0.06416993012587044,-1.3583787000328216,-0.6837268350473004,-1.889626868216665,-4.255195073739213,-396.6201914350582,7.0,1.0,0.9754652263428344,-396.6201914350582,399.94073595942683,-0.06467225187640224,0.08087851800479484,3.0,0.0,0.13139410174985838,0.13139410174985838
1077,1,-0.3157549169701011,-0.5869651457470402,-0.9239055771494158,-0.7499787431705289,-0.9668636283054272,-3.831870368847655,-398.1213847882255,31.0,1.0,0.9797584933239336,-398.1213847882255,398.43817173845787,0.021388669338591626,0.04139543829006698,5.0,0.0,0.13139410174985838,0.13139410174985838
1078,1,-0.3797286715722934,-0.5367998958463688,-0.9489768153319547,-0.6521605724989044,-0.9361448862008619,-4.128052381726136,-397.6063392312725,15.0,1.0,0.6620320261012049,-397.6063392312725,401.3503475503972,-0.07484443206078595,1.0435802903243143,4.0,0.0,0.13139410174985838,0.13139410174985838
1079,1,1.2545500874341404,-0.20808432930725523,-1.138561708372219,-1.439230838966866,-1.8419787602644575,-3.998561577524744,-397.3657263374344,31.0,1.0,0.9773675363767859,-397.3657263374344,399.131826809991,0.02633264472092378,0.04094798022248369,5.0,0.0,0.13139410174985838,0.13139410174985838
1080,1,0.15634817041376947,-0.3548707064006324,-1.3639585547006516,-1.2684959942185743,-3.0651181265128002,-3.591945781453013,-401.9719839629059,15.0,1.0,0.9184936159785067,-401.9719839629059,402.56969999728005,0.14027981453210714,0.14027981453210714,4.0,0.0,0.13139410174985838,0.13139410174985838
1081,1,0.1729457998952117,-0.3858413766243308,-1.1835003590387483,-0.6769679456951031,-1.1273332926941464,-4.7494622304349114,-399.0465409378709,23.0,1.0,0.7478770049016671,-399.0465409378709,406.3562610202493,-0.9631840182102565,-1.3435876513435119,4.0,0.0,0.13139410174985838,0.13139410174985838
1082,1,1.9332933104027288,-0.07917199664563183,-1.919729615017835,-0.351009001999321,-2.0993473823910396,-3.6890986005731534,-401.0131597974919,31.0,1.0,0.7511776960098187,-401.0131597974919,403.99882074916894,0.8998928095907104,3.0893005104035183,5.0,0.0,0.13139410174985838,0.13139410174985838
1083,1,0.6735337569747876,-0.1995873520308655,-1.6649971449440923,-0.4340122124569674,-2.0048427650731946,-4.240888784630613,-398.10093629367515,31.0,1.0,0.9988700736258695,-398.10093629367515,402.4441061863834,-0.001296042196088365,-0.4861577758537692,5.0,0.0,0.13139410174985838,0.13139410174985838
1084,1,1.3144070326868666,-0.4263991092705474,-2.059476351265473,-0.19287018229113956,-1.6452037952535075,-3.7910136192658395,-400.3859292215788,15.0,1.0,0.7450683176949745,-400.3859292215788,402.871824317316,-0.9891783411857773,1.373458812583749,4.0,0.0,0.13139410174985838,0.13139410174985838
1085,1,1.0259139989504606,-0.348903448342758,-1.846576909857922,-0.413091405162168,-1.7940470450044703,-3.7403706590307673,-398.91389112251807,15.0,1.0,0.5999453369227365,-398.91389112251807,405.64548378788294,-0.019784473415029424,198.83392654499386,3.0,0.0,0.13139410174985838,0.13139410174985838
1086,1,0.3353681047715736,-0.08880093885598735,-1.5881384709553772,-0.23824283230075316,-1.2054318569183462,-4.483064379408399,-397.74655515756984,31.0,1.0,0.911190855934843,-397.74655515756984,400.705021885459,0.08919307829557965,0.450072939454742,5.0,0.0,0.13139410174985838,0.13139410174985838
1087,1,1.7579832919944258,-0.10347521189404833,-1.3171518903004664,-1.11016905859549,-2.0704570782503176,-3.8270496889689944,-397.71971742135185,31.0,1.0,1.0,-397.71971742135185,399.1763138610128,-0.10648983571036297,-0.2899714972216998,5.0,0.0,0.13139410174985838,0.13139410174985838
1088,1,1.0158359568194384,-0.1731697432359694,-1.6080283058428875,-0.26461324128029984,-1.1390654903465423,-4.145429569804235,-396.6877403973195,31.0,1.0,0.9940630883032487,-396.6877403973195,398.76568058600435,0.010297455981401527,-0.07365515707061832,5.0,0.0,0.13139410174985838,0.13139410174985838
1089,1,0.5158086804024028,-0.11610569339324475,-1.7242126061464247,-0.39536006178943145,-1.837809466239843,-4.1106209506149,-397.03692187767194,15.0,1.0,0.9951347200029292,-397.03692187767194,397.99024161644525,-0.04726317653143042,-0.07817958467359176,4.0,0.0,0.13139410174985838,0.13139410174985838
1090,1,0.6920150245745932,-0.43492347289698946,-0.9704344916881253,-1.2282467656668954,-1.2571548725004291,-4.482754527228337,-398.06298143205544,31.0,1.0,0.932312251104011,-398.06298143205544,400.5095442739189,0.06721138846347685,0.14079449090280605,5.0,0.0,0.13139410174985838,0.13139410174985838
1091,1,1.2182338211535921,-0.37879331621220746,-1.6935310268519455,-0.3880494543029795,-1.4374000285044133,-3.8479894081443984,-398.296721764436,31.0,1.0,0.9552509600059966,-398.296721764436,399.4461895860489,0.015323083022735773,0.2001466920172561,5.0,0.0,0.13139410174985838,0.13139410174985838
1092,1,-0.37309424482650055,-0.17118336667113004,-1.2549208838734704,-0.7712661579585245,-2.2978822047462053,-3.9743915354008266,-399.84057852451014,31.0,1.0,0.6211582378746293,-399.84057852451014,402.9689073299572,0.3861416589410851,1.6563834197966685,4.0,0.0,0.13139410174985838,0.13139410174985838
