iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1016,1,-1.6573009156053902,-2.176344293983969,-2.019512945860475,-0.6172197787780623,-2.763913136391099,-4.290312407958773,-381.6853643623189,63.0,1.0,0.9546345946183279,-381.6853643623189,385.0150505686822,0.009396176785173793,0.2671353784760413,5.0,0.0,0.07262116581666218,0.07262116581666218
1017,1,-0.28880359113455706,0.37092354170762143,-2.463704112518858,-0.07514915641125457,-2.104737262304994,-3.8231805117730975,-381.857717793539,31.0,1.0,0.8592455802606737,-381.857717793539,385.43355518776815,-0.2724519731377768,0.9746896881558769,5.0,0.0,0.07262116581666218,0.07262116581666218
1018,1,1.8084244140452521,0.5094103112119713,-3.6104346839180343,-0.05925758509018339,-2.5563359783592112,-4.929627272484233,-384.8484798161983,31.0,1.0,0.700740121100153,-384.8484798161983,387.78383586505515,-0.28603323035065387,1.1346444630141832,5.0,0.0,0.07262116581666218,0.07262116581666218
1019,1,-1.617959381206363,-0.28743389112792256,-2.377992902833531,0.008112022225789411,-1.5201189288098658,-4.238364442189378,-380.49303221023985,31.0,1.0,0.998900593809885,-380.49303221023985,386.74877053902765,-0.03586023558858642,-0.06111452008337892,5.0,0.0,0.07262116581666218,0.07262116581666218
1020,1,-1.8454439836182404,-0.037930278414868984,-1.2979171677277503,-0.5968292290647185,-2.529187808893905,-4.74049338437602,-381.4528940681346,63.0,1.0,0.6519053429348353,-381.4528940681346,384.07152792019406,0.42448949962044935,0.9860008770831428,5.0,0.0,0.07262116581666218,0.07262116581666218
1021,1,-1.9357082625428488,-0.40675234222537515,-1.310381493849029,-0.5939380076587141,-2.392044144112967,-4.417675802230457,-380.82265119582763,31.0,1.0,0.7959790756784981,-380.82265119582763,388.0989706028256,0.10194118283368425,0.5588138003966492,4.0,0.0,0.07262116581666218,0.07262116581666218
1022,1,0.18999316435595168,-2.200403546256177,-1.9379346571548834,-0.320422836920032,-1.660124199833246,-4.0260611509977755,-383.0082128724338,47.0,1.0,0.588533052054779,-383.0082128724338,385.15217409818945,0.4000008160854236,1.984657691526138,5.0,0.0,0.07262116581666218,0.07262116581666218
1023,1,-0.9195828373202125,-1.6816386341225238,-1.6162825055227812,-0.3633931547335408,-1.33029060634333,-3.9496665727871587,-380.8883804273095,63.0,1.0,0.6774083615901803,-380.8883804273095,385.45097643177456,-0.8378132957896582,1.0763496200542022,5.0,0.0,0.07262116581666218,0.07262116581666218
1024,1,-0.37492899588169604,-1.5850163045531422,-1.4646169066066064,-0.48582435140624264,-1.0773627073663812,-3.9987513867511257,-380.7995062930511,63.0,1.0,0.9750190888873297,-380.7995062930511,382.17212125027083,0.07851412359212873,0.19859949775468522,6.0,0.0,0.07262116581666218,0.07262116581666218
1025,1,0.46946253678849337,-1.490325151115097,-2.11117700635321,-0.43295561987254455,-1.959502238092049,-4.080468060172611,-379.1992922838336,63.0,1.0,0.7737281378613192,-379.1992922838336,387.4714218881501,-0.011389820488886926,42.884820970115356,5.0,0.0,0.07262116581666218,0.07262116581666218
1026,1,-2.1630295257762593,0.010914616327724794,-1.3585216747103295,-0.47681669899361356,-2.228842182740998,-4.560900538194886,-380.0622422221664,63.0,1.0,0.8965312875563659,-380.0622422221664,381.40808914059653,0.016883656512447942,0.22484776304725074,6.0,0.0,0.07262116581666218,0.07262116581666218
1027,1,-0.7292246565574139,-0.7982820572717279,-1.8981946977568298,-0.21376143884988885,-1.3682238813926435,-4.165407147800916,-381.27235529971244,63.0,1.0,0.9332160571862209,-381.27235529971244,382.77716072401546,0.16389183553883413,0.2887597018886936,6.0,0.0,0.07262116581666218,0.07262116581666218
1028,1,-1.0644660847326097,-1.4999743821362754,-1.9332642655805135,-0.22961069097670253,-1.2251928129962604,-3.9583814372732933,-382.8358864942909,31.0,1.0,0.8336381273465876,-382.8358864942909,384.8127816369648,0.501373399175236,0.5601328583533132,5.0,0.0,0.07262116581666218,0.07262116581666218
1029,1,-0.7436339020265038,-1.0257374164285185,-1.900165422939791,-0.22218234647665747,-1.3125601971140004,-4.077348508338039,-381.1207136502909,15.0,1.0,0.9789180397362952,-381.1207136502909,382.89322652531746,-0.47848584837231556,-0.6866296297923782,4.0,0.0,0.07262116581666218,0.07262116581666218
1030,1,0.022342093974985655,-2.833732233759619,-1.6993115658562368,-1.587275071856599,-3.253525939427399,-4.393253316294616,-383.38342896471386,63.0,1.0,0.7063446572907037,-383.38342896471386,385.36994169313647,0.5486573603844818,0.8628876094924749,6.0,0.0,0.07262116581666218,0.07262116581666218
1031,1,0.7985399130035171,-2.581678100162759,-1.8808922612558878,-1.3953685458482652,-3.4024066627336476,-4.364803536400304,-383.400883732218,31.0,1.0,0.3540431192020343,-383.400883732218,385.7560150141073,0.024126146639673607,5.972814784297952,5.0,0.0,0.07262116581666218,0.07262116581666218
1032,1,-0.0961633544267429,-1.5248306155744933,-1.7769858096847768,-1.5904111809204202,-3.6790510636471248,-4.383650365682177,-381.8578585224112,31.0,1.0,0.9712237044865099,-381.8578585224112,385.1217545369747,-0.1466031500946201,0.6498382435013923,5.0,0.0,0.07262116581666218,0.07262116581666218
1033,1,-0.13347763233580087,-1.0695653142169372,-2.44736312449468,-0.5365065790570088,-2.9874298071858427,-4.795661297658635,-381.54475432719914,63.0,1.0,0.9389077619205861,-381.54475432719914,385.2749591630125,0.02830444573061186,-0.5045523316101139,6.0,0.0,0.07262116581666218,0.07262116581666218
1034,1,-2.1161792919505653,-0.19143329186234623,-1.118667231510062,-1.1279510563210027,-3.0081201264332624,-4.112542029571443,-381.72303143373045,63.0,1.0,0.9978145992612693,-381.72303143373045,384.00684611485684,-0.015608779256353955,-0.09328696479190057,6.0,0.0,0.07262116581666218,0.07262116581666218
1035,1,-2.167958749847689,0.21212440777476924,-1.8208262026085094,-0.25123032877767215,-2.3560566904165516,-4.2087202691622725,-380.63591560314126,63.0,1.0,0.8853480737622175,-380.63591560314126,383.1954245407336,0.07598352543919873,0.7949244029055649,6.0,0.0,0.07262116581666218,0.07262116581666218
1036,1,-2.9621166468735254,0.6099017834978091,-1.1694116371526504,-0.34628502270986944,-1.59820382675648,-4.846776873295352,-383.068422274741,63.0,1.0,0.9981677880601689,-383.068422274741,383.7822557610005,-0.09296902686031672,-0.2570964908881024,6.0,0.0,0.07262116581666218,0.07262116581666218
1037,1,-0.282358325466121,-1.9363609977903546,-2.2883586494107515,-0.591091480572007,-2.6195670978257857,-3.898428952416053,-381.24651668191626,63.0,1.0,0.8668670155729891,-381.24651668191626,388.0239881542788,-0.08082290529301872,95.32216339524365,6.0,0.0,0.07262116581666218,0.07262116581666218
1038,1,-2.486153256688418,0.8247627939629932,-1.553123838884338,0.0866523140360572,-0.9598531111679892,-4.487526933475697,-382.5810795212836,63.0,1.0,0.9746587699765202,-382.5810795212836,383.9389366705079,-0.26156348323468137,-0.26156348323468137,5.0,0.0,0.07262116581666218,0.07262116581666218
1039,1,-1.2855081407693019,-1.240396047277735,-1.6982409403689205,-0.8105792286262108,-2.6626656186447284,-4.380313038858806,-380.105780351563,31.0,1.0,0.9318427187250041,-380.105780351563,383.6923838122126,0.069300077399987,0.1847226046547803,5.0,0.0,0.07262116581666218,0.07262116581666218
1040,1,-0.9349593681507887,-1.925950307742605,-1.4587912574631174,-1.2454688735752808,-2.600120242708447,-4.277493746972208,-380.972904830058,47.0,1.0,0.7779879741790799,-380.972904830058,382.9149292218822,0.1437743522322421,0.8131227700754948,5.0,0.0,0.07262116581666218,0.07262116581666218
1041,1,-0.2549466996568233,-1.4052124541190363,-1.539944818147833,-1.1679785562897849,-2.7267258055329298,-4.47526814137647,-380.9531327206231,31.0,1.0,0.9860815332060519,-380.9531327206231,383.2736744883565,0.03731621574974042,-0.22971345443738755,5.0,0.0,0.07262116581666218,0.07262116581666218
1042,1,-0.2782681649657366,-1.6703255724689794,-1.664446550598152,-1.442055152390695,-3.248923004306941,-3.7142104870648627,-382.50989400764644,31.0,1.0,0.9684960160940285,-382.50989400764644,385.09253008966914,-0.1703346213512873,-0.2329142187470552,5.0,0.0,0.07262116581666218,0.07262116581666218
1043,1,1.7625549445852426,-1.3265714008612073,-1.4876992639542794,-1.482723236112643,-2.2787005507817306,-5.532427205136005,-386.25022766829244,31.0,1.0,0.9984007169247876,-386.25022766829244,388.9187509334428,-0.0040362484590446,-0.03281957218950993,5.0,0.0,0.07262116581666218,0.07262116581666218
1044,1,1.6310613821180848,-1.18716566508154,-1.456794855974681,-1.6359223398349048,-2.494320692825251,-5.436949508041893,-385.6331007505815,15.0,1.0,0.9915582151987077,-385.6331007505815,387.27823555785625,0.002114943195806518,0.026173013855498084,4.0,0.0,0.07262116581666218,0.07262116581666218
1045,1,1.6199371914904577,-1.3649834708147008,-1.486181500184977,-1.6477068605421792,-2.4907291266548697,-5.437914056822951,-385.59549844503675,3.0,1.0,0.43677616486189713,-385.59549844503675,386.82199060920055,0.04371248036500219,2.985283422013026,2.0,0.0,0.07262116581666218,0.07262116581666218
1046,1,1.211762167037962,-1.877474857845849,-1.5300977547631243,-1.4456777120330375,-2.3215170446433433,-5.339851905902082,-384.63138841206626,31.0,1.0,0.3537992233582441,-384.63138841206626,389.698917003202,-0.004716209935963889,16.217832549974275,5.0,0.0,0.07262116581666218,0.07262116581666218
1047,1,-2.5708720346379628,0.9291452181497004,-1.7491135088993863,-0.09764299111320324,-1.4961504323328962,-3.6669876567586,-384.9150797493043,63.0,1.0,0.7963451077386535,-384.9150797493043,391.0871781964551,-0.25691927174131024,1.2392235869484693,6.0,0.0,0.07262116581666218,0.07262116581666218
1048,1,0.4623762802659722,-1.8602497133718523,-1.9361109305829214,-0.33133871104488893,-1.5627994722357443,-4.214930054279217,-380.5168022684763,63.0,1.0,0.5710051965699902,-380.5168022684763,390.9865519068115,-0.08654347202178769,12.183899961868008,6.0,0.0,0.07262116581666218,0.07262116581666218
1049,1,0.08845868277595659,-1.4561413432056145,-1.6418813838676045,-0.7556214494792226,-1.8310363987235074,-4.56876535404389,-378.98687489656936,23.0,1.0,0.9989956790726882,-378.98687489656936,382.4475158893062,-0.17849633309100454,-0.2680855767314938,4.0,0.0,0.07262116581666218,0.07262116581666218
1050,1,-0.15279425894998516,-0.0747488187140794,-3.030358487230361,0.12343826311079524,-1.1956397602845448,-4.5950720640702025,-382.79860916530936,31.0,1.0,0.854847366823847,-382.79860916530936,385.24556437663756,-0.012534389040808946,1.166552452778319,5.0,0.0,0.07262116581666218,0.07262116581666218
1051,1,-1.1226526110151431,1.4667569561552385,-2.6166422153284468,0.060320994926651814,-1.8973467040723069,-4.344292118734001,-381.1486520934452,31.0,1.0,0.7613057086993117,-381.1486520934452,385.8010410056867,-0.34303644486908524,2.401742863417553,5.0,0.0,0.07262116581666218,0.07262116581666218
1052,1,0.26704488005236304,2.5325809238888723,-1.4690181157083493,0.1291787372484321,-1.7339867629713712,-4.334127872652587,-380.6468672570464,55.0,1.0,0.916216743719932,-380.6468672570464,383.31573687846367,-0.019631375411847785,10.289381025626767,5.0,0.0,0.07262116581666218,0.07262116581666218
1053,1,2.200779281052035,2.0709444853919172,-1.3426640186318621,0.1850090702323806,-1.4976294721406367,-4.257094164071809,-381.75368889421173,63.0,1.0,0.451807494171578,-381.75368889421173,382.7649855970973,-0.5360862861923579,2.2200456130949533,5.0,0.0,0.07262116581666218,0.07262116581666218
1054,1,-0.15895355907687048,3.1372085142729627,0.20367412503817994,-0.0015640684657550682,-2.6024426941586625,-4.597227136784355,-381.809625479555,63.0,1.0,0.8923091395018433,-381.809625479555,383.6838284755116,0.1015400665100401,0.3890882502780073,5.0,0.0,0.07262116581666218,0.07262116581666218
1055,1,0.29182172841910314,2.4390984357556307,-0.2619005778891388,0.05336648650401059,-2.163677496931518,-5.169638791197714,-382.58182100897847,63.0,1.0,0.9285640731186116,-382.58182100897847,386.0582234214831,-0.1472515496658957,0.4453604499243511,5.0,0.0,0.07262116581666218,0.07262116581666218
1056,1,1.0752671363067512,1.9112090779583617,-1.2134357835116378,0.0006211843460389443,-2.0760481416142644,-5.418705335642608,-387.32970683046835,31.0,1.0,0.46054749774765374,-387.32970683046835,388.4569856236352,1.502445283940176,2.120258391156483,5.0,0.0,0.07262116581666218,0.07262116581666218
1057,1,0.8262082590174723,2.852716585830975,-0.05207136902161851,-0.11198605326975172,-2.8286367086033026,-4.075794348515185,-382.5270315750935,31.0,1.0,0.9461335951496239,-382.5270315750935,388.2147777256335,-0.31312094244111677,-1.3672096418886213,5.0,0.0,0.07262116581666218,0.07262116581666218
1058,1,0.6077705178053241,2.4737176700761023,-0.10488038547912751,0.030648907869085716,-2.390349510437809,-4.218211365085269,-379.74923854790694,31.0,1.0,0.9618900990122699,-379.74923854790694,382.67850361859496,-0.9883916921392597,-1.0584900238440014,5.0,0.0,0.07262116581666218,0.07262116581666218
1059,1,0.7199192809641908,2.8770752445766736,-0.40730854056480875,0.01314501252289316,-2.3776896881066203,-4.3072645504848115,-380.15453365381944,31.0,1.0,0.979723564072793,-380.15453365381944,380.7015643220476,0.04457883043022548,0.12148104389422087,4.0,0.0,0.07262116581666218,0.07262116581666218
1060,1,1.8947202753661945,1.8971865681593139,-0.47617279485738784,0.0588742299445526,-2.114045615816241,-4.430985054136561,-380.0073392235206,23.0,1.0,0.7234952073675622,-380.0073392235206,382.1712285547609,-0.2224748024921155,0.9101196471653452,4.0,0.0,0.07262116581666218,0.07262116581666218
1061,1,1.3832066746291378,2.3130190121197747,0.365256671947558,0.03481163488203129,-2.639162183404374,-4.6387619317656235,-381.09460185815027,127.0,1.0,0.14701270773854064,-381.09460185815027,385.3405557768331,0.7728206151729751,7.084515301844249,6.0,0.0,0.07262116581666218,0.07262116581666218
1062,1,0.7381556439782838,2.638191419334292,-0.02006384928630303,0.06648249487144434,-1.900168404785234,-4.049350457664696,-381.2827748441815,63.0,1.0,0.9281105738591091,-381.2827748441815,382.12629836440345,-0.018028045852190644,-0.8152520330138486,6.0,0.0,0.07262116581666218,0.07262116581666218
1063,1,0.7936346835112696,2.4605042770963537,0.02159237664173811,0.10453355554705378,-1.9944805734285969,-4.215132501350574,-379.64752295832307,31.0,1.0,0.3850166981613199,-379.64752295832307,383.5317205352415,-1.1357933328974354,5.985582069191139,5.0,0.0,0.07262116581666218,0.07262116581666218
1064,1,0.6742431544018801,2.1170424577133153,-0.7707047540327941,0.17157253645477252,-1.3927735714736469,-4.462247193997843,-382.00442291958893,31.0,1.0,0.437372784077083,-382.00442291958893,383.6775669214157,0.581983353118801,5.4577691449845815,5.0,0.0,0.07262116581666218,0.07262116581666218
1065,1,1.3862388073148093,2.508531088479261,1.4045569835005378,0.0018206100133613817,-2.390534077603499,-4.2148426961458325,-381.0553225073053,63.0,1.0,1.0,-381.0553225073053,384.9772109234021,-0.7241462210376426,-1.01372784305903,5.0,0.0,0.07262116581666218,0.07262116581666218
1066,1,1.4290523830360453,2.15558541034334,0.20692351053287394,0.04384392178498963,-2.396186697172147,-4.178583089231066,-379.81693778194267,31.0,1.0,0.972800971686198,-379.81693778194267,381.64463264818517,-0.027300441375132323,-0.13581121086457415,5.0,0.0,0.07262116581666218,0.07262116581666218
1067,1,1.1806755039151882,1.9138639503212955,-2.8385030941796807,0.07928894393106481,-2.002427286018039,-4.207197802614555,-382.6827834360833,63.0,1.0,0.9818159849496387,-382.6827834360833,385.00085855190656,-0.05909914744501066,-0.1277751209466942,5.0,0.0,0.07262116581666218,0.07262116581666218
1068,1,1.1378685973560203,1.7217117288976884,-2.797314654597242,0.08047547084808183,-1.9848875810670883,-4.197660357859094,-382.9047896943303,15.0,1.0,0.9454820153327722,-382.9047896943303,384.47689042570613,-0.0003032480148021932,0.1455157747608382,4.0,0.0,0.07262116581666218,0.07262116581666218
1069,1,0.012748726717120407,3.4194183749455833,-0.2668263548198387,0.11519191833450838,-1.7941482150823493,-4.4391277758157175,-381.9789057658774,31.0,1.0,0.9490434034923005,-381.9789057658774,385.3816088019874,0.10592754950931749,0.15712024892678755,5.0,0.0,0.07262116581666218,0.07262116581666218
1070,1,1.7484904601155338,2.237109972986037,-0.9822040445913613,-0.10724369167321256,-3.148203851330957,-3.994085261085513,-381.7116968299462,47.0,1.0,0.7988168294776555,-381.7116968299462,385.18840893355036,0.11772886417031714,1.5120794419680124,5.0,0.0,0.07262116581666218,0.07262116581666218
1071,1,0.6556222386103654,1.8858269469832558,-0.9256091141209122,-0.12815558186875978,-3.130053051650009,-4.162546273985864,-383.0719611518542,15.0,1.0,0.7418908253587435,-383.0719611518542,385.81472876769425,0.15733014211105,0.7228552459406501,4.0,0.0,0.07262116581666218,0.07262116581666218
1072,1,1.2388612993531838,2.2078234720577674,0.267968082032491,-0.01602856746610847,-2.672277688282575,-4.363314216391465,-379.69018617368613,63.0,1.0,0.6371834843719165,-379.69018617368613,385.0797198308705,0.29679830287705045,1.8210549919619439,6.0,0.0,0.07262116581666218,0.07262116581666218
1073,1,1.4831090317188695,2.2207093397339626,-1.188740744157602,0.018330248881804144,-2.338340300555116,-4.180702064660578,-380.09160343666116,63.0,1.0,0.9543275649898307,-380.09160343666116,381.3128776304707,0.06637701407930763,0.13726761321112235,6.0,0.0,0.07262116581666218,0.07262116581666218
1074,1,0.4851467331459888,2.4025752959238145,-0.1714576007329257,0.15993666247445545,-1.6085006334635694,-4.871914617545853,-381.3084457721846,31.0,1.0,0.9612928890478456,-381.3084457721846,382.0414839188125,-0.07365840703670301,0.18194060374992205,5.0,0.0,0.07262116581666218,0.07262116581666218
1075,1,1.8228808392635965,2.0361216180952924,-0.7963700056494524,-0.02226099086055209,-2.891204760954044,-4.178319167291186,-380.69040646194935,63.0,1.0,0.4437619615367078,-380.69040646194935,386.750674120928,1.5989064224060598,3.179773072385956,6.0,0.0,0.07262116581666218,0.07262116581666218
1076,1,0.32397631643990504,2.407826797355971,-0.2940534040523514,-0.05376584880894472,-2.510818224865124,-4.563696980939827,-381.0853903074616,31.0,1.0,0.8733442192718044,-381.0853903074616,382.2607878485312,0.2968661908268473,0.34509020871695384,5.0,0.0,0.07262116581666218,0.07262116581666218
1077,1,0.11075075510854307,2.3533833948619045,-0.27625705305277715,-0.0567010798741799,-2.4563110672775808,-4.575319779167285,-381.69551086432114,7.0,1.0,0.5481123076265665,-381.69551086432114,385.5224123949014,-0.3768801845970984,1.8481524147015307,3.0,0.0,0.07262116581666218,0.07262116581666218
1078,1,-0.2969006941997114,2.77273069718071,-0.520739520010345,0.046354479668761724,-2.3337960122366637,-4.460629782678696,-381.2648767854765,47.0,1.0,0.9612259068937825,-381.2648767854765,383.32519819550964,-0.15023334242323472,-0.6302361456017138,5.0,0.0,0.07262116581666218,0.07262116581666218
1079,1,-0.26572880495472156,2.4039587092504724,-0.7501487184586557,0.0797000224293016,-1.8239551774524254,-4.668529539376108,-381.18256309593306,47.0,1.0,0.9744673750676079,-381.18256309593306,383.93572207473636,-0.26672065425987057,-0.5567091920752318,5.0,0.0,0.07262116581666218,0.07262116581666218
1080,1,1.1712768485578877,2.191732076796342,-0.22645297439877823,-0.009533843649998965,-2.6500617961584427,-3.8909526620646933,-380.74864813521407,47.0,1.0,0.8104932401192994,-380.74864813521407,383.8763898840276,-0.04189609171760367,0.7138635265946505,5.0,0.0,0.07262116581666218,0.07262116581666218
1081,1,0.6503472399228752,1.8712777204806001,-1.7982440690751127,0.06714965111419927,-2.4764350203380108,-4.224900947706466,-382.97713094001085,95.0,1.0,0.5303663681330025,-382.97713094001085,385.7136100185724,0.9316331308997974,1.8295151252456208,6.0,0.0,0.07262116581666218,0.07262116581666218
1082,1,-2.6955472041340496,0.15323250883331013,-1.0152532872401911,-0.9460627557907737,-3.1308068163846006,-4.7273526944869415,-383.4057032944835,55.0,1.0,0.9616393934557348,-383.4057032944835,386.6668201658153,-0.24503158320538887,69.71826307337375,5.0,0.0,0.07262116581666218,0.07262116581666218
1083,1,-2.6300784569443367,-1.788722711677079,-0.9209775929200219,-0.9143664647927122,-1.9004751912838067,-4.727021757959288,-384.6627379753149,63.0,1.0,0.9721441364725133,-384.6627379753149,388.6292987296271,0.11339013462782077,-0.7231726026599858,5.0,0.0,0.07262116581666218,0.07262116581666218
1084,1,-1.002291231083483,0.38240535960917754,-3.006475910403968,0.05700011416344642,-1.7675318099367074,-4.61043698978558,-381.36559758356435,63.0,1.0,0.9585607692899247,-381.36559758356435,385.84521649619387,-1.1208220763422787,-1.187234642531621,5.0,0.0,0.07262116581666218,0.07262116581666218
1085,1,-1.6196011890726156,-0.31803217888615276,-3.0635614361204504,0.10234384613753957,-1.5247449350934186,-4.551003294380261,-382.51768958752314,31.0,1.0,0.9602839711547402,-382.51768958752314,387.955034383497,0.09292613519539827,0.14646131921085725,5.0,0.0,0.07262116581666218,0.07262116581666218
1086,1,-0.20738376712101836,-1.9611881321013465,-1.4884904229608527,-1.7528900891497647,-2.6523858478502294,-4.135352866623329,-380.23873475580933,63.0,1.0,1.0,-380.23873475580933,383.9579741835113,-0.19506960595361988,-0.22919181995416693,6.0,0.0,0.07262116581666218,0.07262116581666218
1087,1,0.9411102546391744,-1.6349570625986332,-1.4451734614560703,-2.1971895135096076,-2.518023881865568,-3.993543534978779,-381.40746215053383,31.0,1.0,0.9414738802031178,-381.40746215053383,382.3485124333925,-0.055823228863914665,0.43369534011873156,5.0,0.0,0.07262116581666218,0.07262116581666218
1088,1,-0.6211594088509629,-1.8805840621901264,-1.6928437411879802,-0.9154607073797975,-2.3776364883507988,-3.9332042222920736,-379.99888195613966,63.0,1.0,0.9534409228131695,-379.99888195613966,383.67799152205964,-0.05982195530833678,-0.2957283360943279,6.0,0.0,0.07262116581666218,0.07262116581666218
1089,1,-2.2315949097151084,0.16364414016604567,-1.9570141876238767,-0.36900509643169155,-2.486289623328738,-4.675184190547065,-381.47932624498156,63.0,1.0,0.8734647589867179,-381.47932624498156,383.8284129998019,0.21776642490601716,0.6268029113420539,5.0,0.0,0.07262116581666218,0.07262116581666218
1090,1,-2.2086567976273312,2.028582352676128,-1.0479977744416564,-0.40697753560263666,-2.4879562273691453,-4.362349561313153,-381.86132469147253,31.0,1.0,0.7691811637779586,-381.86132469147253,386.73301101834215,-0.4201598115759566,0.8595403555140706,5.0,0.0,0.07262116581666218,0.07262116581666218
1091,1,-3.085257481078918,0.8842288451127727,-1.4359420383964867,-0.4614984515566998,-2.592553780547433,-4.428607423025052,-381.9858643652411,31.0,1.0,0.9010893750768392,-381.9858643652411,386.3001835696017,0.03831088183619613,487.1032125350631,4.0,0.0,0.07262116581666218,0.07262116581666218
1092,1,-2.1093334732253157,-1.969474940189321,-2.207083411350221,-0.41319312745517445,-2.8728834857665912,-3.940420893131166,-384.031261866599,63.0,1.0,0.9191323073519777,-384.031261866599,387.0819521903686,0.15161974499790176,0.2353101529456012,6.0,0.0,0.07262116581666218,0.07262116581666218
