num_trees,corrected_λ,original_λ,corrected_μ,original_μ
5,1.3173525557300407,1.1688711269184942,1.1425570639644853,0.5676612258440241
5,2.119354044232521,1.9112999669144037,1.301133349811658,0.7685217083967691
5,1.91735050489585,1.76723257119908,0.9428218904248262,0.5850118046556183
5,2.070486410678265,1.8881850303897023,1.2319362409085581,0.7282943658283865
5,2.3035722315651093,2.0664075620139566,1.4141890661821415,0.8115042320908764
5,1.7501925153856974,1.5882545621545334,1.1047672309706682,0.7035555617017475
5,1.3574601493892438,1.2731802079196706,0.8506378648040243,0.5458110801498585
5,1.6835332436340176,1.6297601866412479,0.9931456454700598,0.6614785394098199
5,1.7520990702361272,1.6892197600423229,0.6341133432005859,0.4849961134537603
5,2.2212588717689252,2.0672881381010444,0.918159636279471,0.6293602434370393
5,2.0152317373572526,1.7951037674666757,1.2239422429888553,0.7263881741743083
5,1.9030506404946348,1.8109689832510028,1.0085954966397555,0.6770191699619248
5,1.005509008935105,0.9443690874853041,0.8929241676300275,0.4873433203400102
5,2.0449812849887614,1.912443029222438,1.1038640270565487,0.7256976830631954
5,1.5710776839422258,1.5298308018011981,0.9560643794026733,0.6516714533339705
5,1.8703718686672561,1.6630459885085231,1.0632666900478207,0.6635462071695569
5,2.0512723907714827,1.9105536990129401,1.1016467922805406,0.7292832083692689
5,1.501131862295796,1.439823065897913,1.0903711388022277,0.6802310276230534
5,1.7108096089228821,1.5571370123547004,1.0847673839114702,0.6380763634371553
5,1.8339530218865505,1.6675195417450221,1.3061040961769976,0.6938093891056649
5,1.8249293903698476,1.731560161259804,1.057403972601997,0.6676011949816707
5,1.8999512913275174,1.6310018763330199,1.201085940223689,0.6794987744151975
5,2.0952578820820857,1.7740882040402008,1.500791603447099,0.717451774832364
5,1.7156628654436026,1.488389154204754,1.1402233771698624,0.6198046971361911
5,1.8693491524774215,1.730230146002614,1.0213282556127075,0.6521580076576381
5,2.1431727433970997,1.9903400788188825,1.0962902083712072,0.7094014200047726
5,1.7761133857224245,1.7123470479724188,0.7162990057493422,0.5568312650078878
5,1.5052438449359236,1.34941070722255,1.1395633439515702,0.6260737632192483
5,1.6322004486747246,1.5684399745525441,0.9202656900912531,0.6643678439752901
50,1.8726943159668008,1.4281036048088185,1.1570318735108327,0.2641225719589138
50,1.866835134671856,1.3675055410914678,1.2568179240481832,0.25856409074454334
50,1.8468974597843193,1.54377156238258,0.8373717155861392,0.24605175514421962
50,1.8738653831194045,1.502719153922278,1.0427698604783378,0.2712959782531049
50,1.6485177301427112,1.3708573845910723,0.8221982802707057,0.22528052731152032
50,1.8313216132321453,1.4387312810470847,1.0391070830839684,0.24860821556933052
50,2.044703816142236,1.4859111833903846,1.384620024655557,0.2847455761802418
50,1.8410385157222469,1.4319263118581451,1.0857959487218634,0.28313116753602646
50,1.6556503503785278,1.4250772102440599,0.7235417212506042,0.22571706786338303
50,1.8791704495905612,1.4907916162420292,1.0939567619218682,0.2673955307244822
50,1.7698613967397108,1.4504880514416765,0.9244315446692554,0.23487970708212091
50,1.982899207315538,1.5186828533310122,1.228998119091626,0.28954296087238085
50,1.9207980605424617,1.5384512176116953,1.0616597584429712,0.2865078869441974
50,1.6657181303326705,1.5001994133338443,0.5792075471115878,0.22070056465351756
50,1.6770482396019055,1.440626095898574,0.7342535199787928,0.22624389113282575
50,1.8312690004748753,1.4322035120403007,1.0541060136744447,0.2577466681018986
50,1.829902978258346,1.4367365072991296,1.082268895063045,0.2727254177834266
50,1.8139362246745006,1.4008908728419693,1.0871274869756156,0.26002493948683053
50,1.9336142908929408,1.4979987284176892,1.1462379115266157,0.2842587422253095
50,1.790545547184675,1.349048376272866,1.1678111970078393,0.23953904205132703
50,1.6056955388070613,1.340832165607886,0.7665351866160741,0.21820646823560386
50,1.5891590436634668,1.3191361262525003,0.7769971384400741,0.20653677649550065
50,2.0140092138205405,1.4783169775897629,1.3066308203835686,0.2837449858022735
50,2.03155028539704,1.5816288142677317,1.2211052354135092,0.3242023227634525
50,1.6574622693984093,1.4069262499648638,0.7323544691160906,0.22055673510814705
50,1.7579744902809737,1.2700292571746685,1.2712947902525167,0.24522922417713477
50,1.9911420449196726,1.469879044520434,1.2600787883116797,0.2651779076022637
50,1.93352342087839,1.4788415273797395,1.204384191556835,0.2700899252304092
50,1.7050157749255959,1.3845073406459578,0.9290891234119183,0.23253945455048247
50,1.727777688527437,1.442602688187592,0.8493282422066846,0.2454385046846571
50,1.6405541921222164,1.247832654056176,1.0409099470427652,0.21388940503313114
50,1.7458393536106094,1.5219872524134788,0.6598288499757093,0.21748542302545654
50,1.7495343991886319,1.3672483558615443,1.0305187205176904,0.23452149558042376
50,1.8919124887225418,1.4825299719340495,1.0975999060763972,0.2712957978664677
50,1.7078763204193887,1.3806943324063417,0.9425847668604725,0.24106191654237122
50,1.63555220498411,1.3931775933146513,0.7166551107980805,0.21245999809938534
50,1.882853357777802,1.5019815004506003,0.9873913771085641,0.25026593964622684
50,1.6996959730090315,1.3892654353422804,0.9031062411057513,0.23808582776932755
50,1.8688976315534327,1.475487703437734,1.0790363132353087,0.27115056895254086
50,1.9197091672143576,1.3461925720137549,1.4403014176861269,0.27973559860815567
50,1.8886731404870083,1.533085267883522,0.9713519624644442,0.26067893050856605
50,1.6230538481877095,1.393970465545919,0.7380466812438604,0.2293543573549911
50,1.8237487827928283,1.375143743623025,1.1668268810869802,0.24690259654843616
50,1.7700576745006629,1.4331911244131237,0.9442784975996396,0.241291014258572
50,1.7312658032318957,1.401551981408068,0.8931148199373954,0.22458054787645013
50,1.845430581869306,1.502890053074005,0.9161330778229717,0.23940066569948457
50,1.8791198719994682,1.4914365205790487,1.029874373583989,0.26673708956822567
50,1.852504722056361,1.606739038604179,0.779677937478466,0.25376552528036855
50,1.8465198332795305,1.4411760903422877,1.1023847541720362,0.2671316135141872
50,1.6048156096952877,1.3844354928514895,0.6750119040742513,0.2171196849269393
50,1.9919863136106846,1.5183703091370822,1.2249759419412496,0.30346371523755467
50,1.6998335494125227,1.3209798974782287,1.0184696444072363,0.23625007114398255
50,1.8393320859118034,1.5070157577975727,0.9600801851843231,0.2747460333693366
50,1.8949835183085808,1.525123872945557,1.027354987615381,0.27481893602631713
50,1.8049546383069743,1.4096136250526532,1.0358526775355394,0.24312279948256094
50,1.8233986015310744,1.4424495209228219,1.050704029486349,0.2654491839825125
50,1.6843056836490076,1.370509490388213,0.900775397518933,0.22611923401595407
50,1.827427645224988,1.393398644904817,1.164924432849168,0.26140421065741654
50,1.6562661913015366,1.369112987117617,0.8167210367253,0.22082688643923012
50,1.6160001554693193,1.3251462501690807,0.8743805324175575,0.23303824771860104
50,1.8028982593407656,1.4674118702921688,0.9694493575452576,0.27789947907268386
50,1.9037447189735432,1.5150952822702135,1.0662455000868256,0.27321109421597595
50,1.9132943119437267,1.4878515838195379,1.1602286859513349,0.28345820163318725
50,1.7481203546192041,1.4065787114290185,0.9340451607426827,0.2399520699362493
50,1.7380077512856922,1.4859723836410164,0.7916078593250057,0.2323246134277132
50,1.7579249301492499,1.41559562421145,0.9674356297980612,0.24547655412061908
50,1.7288276668628222,1.4160570046937413,0.8893291691073391,0.23965051757802872
50,1.780158144941449,1.3995213645895381,1.0367053511789392,0.2508705080211475
50,1.882235554626789,1.4753922311545442,1.1394618066381317,0.27692261632495063
50,1.800870968036959,1.4346186756558168,0.9962885942359433,0.2451061043613415
50,1.8008158488320503,1.506094709206353,0.8717326971959007,0.23927446663442056
50,1.6616644006890582,1.3468929688802145,0.8634926754638139,0.22426890859914672
50,1.709345880024481,1.412399124468276,0.8341032578455155,0.22061617979868592
50,2.1668820289817345,1.5403191500733908,1.522028070339433,0.28885915602464485
50,1.7104490048376204,1.3529581233225634,0.9703761207281991,0.23490262812152332
50,1.7242705571025811,1.331428523796371,1.0441985449155198,0.23238411117839586
50,1.6792732963789208,1.4791982110192137,0.6553380690246213,0.22331336387689327
50,1.8466971610776712,1.4649501161349088,1.0473536971731658,0.26038499199200393
50,2.025628139969866,1.4419992237422825,1.4322295380668817,0.2687707462908814
50,1.8452248751193039,1.4417548928411639,1.1140807559448784,0.27432636940255795
50,1.8666249737959326,1.5390632777388102,0.9797649373918706,0.2640604867216676
50,1.5797070612997541,1.3513275275682228,0.6846328576530555,0.2056058641282998
50,1.4896959271062828,1.2935598968618054,0.6224501418628572,0.19087855308076718
50,1.9143501669044918,1.427588314358714,1.2780866569300253,0.26472784292011226
50,1.7556907300251545,1.3792580727292008,1.0260032117524633,0.24683553397660918
50,1.7130308056432428,1.4443428504419564,0.8023028828005624,0.24500883000695722
50,2.0234573941540854,1.528412927616875,1.2959970679282564,0.298413451695252
50,1.714177914420222,1.4131243667120714,0.8675983647264981,0.23102997536221925
50,1.9682158689043712,1.5794782682474175,1.0160752021289587,0.28713475005993716
50,1.8192784573657468,1.4616956603834448,1.0451385764867887,0.28198107036397724
50,1.7990599837774346,1.427342067757375,0.9798817332410434,0.2524149479542267
50,1.5187874850108247,1.2903043253779511,0.6748021950605376,0.19957576767636848
50,1.6322066781857687,1.360727873074661,0.8255722145195075,0.2264464507761588
50,1.8453599124711697,1.4015634117231255,1.1218338871835265,0.25276314722788124
50,1.744430002518877,1.3838226230140636,0.965799744237699,0.25019195822231355
50,1.53860687897518,1.347094702808536,0.5918773490981393,0.18142072322617397
50,1.9690751009930243,1.3931873181127117,1.475398965463448,0.2879885068774614
50,1.939195468523755,1.479836924518237,1.1977807439400248,0.2747021221240129
50,2.0626934942225144,1.5952837996704643,1.205346507967136,0.3192515078722617
50,1.8168664791249654,1.4444328635273824,1.0390109287686666,0.25558756408263683
20,1.9522506647042708,1.6036459988340108,1.1103179653091582,0.42120337529351454
20,1.854044050945544,1.5539289190069894,1.0531307708360358,0.3817207666719228
20,1.69515637172309,1.4844355931106816,0.7990813288914369,0.3498817693126247
20,1.78936002213147,1.5836176336990688,0.824459360438208,0.38360865302392794
20,1.9460420661650724,1.6339508390963025,1.1289268447495542,0.4508889329532269
20,1.6348215370515784,1.2724319316356592,1.2111746578610922,0.3808426961940595
20,1.944355968292146,1.580287615258114,1.2452966604789963,0.4326097984879147
20,1.8083316619370446,1.5413929089482932,1.0044231475214391,0.40639735364300783
20,2.077158009569931,1.7607985782377582,1.126363426524141,0.4617984234166848
20,1.8473756473054277,1.4848805893738715,1.1767095764722748,0.4064855478486105
20,1.8298236563672656,1.559883385774813,0.9746853013686021,0.3951917261288623
20,2.3291408838843757,1.7415540941931051,1.7484879607424726,0.5338164885968553
20,1.980667504812109,1.6610533417765516,1.1116974278959646,0.4143211866740135
20,1.7316975232703247,1.4970624091401112,0.899005947434789,0.3600281925998404
20,1.9798924912764366,1.7754953216083305,0.8785145605241204,0.4199488994830711
20,1.7953220769058371,1.511281504043647,1.0642114241208227,0.40960421042840134
20,2.01308314853687,1.5827191710819373,1.3331981845115566,0.460351756773956
20,1.9662352971012234,1.6041653814422785,1.2363037848564549,0.4326180194271446
20,1.9693807611383518,1.6579496300626178,1.0836683120908075,0.42246633042479165
20,1.625868445337177,1.4077318243200703,0.8792918274839944,0.3524958227340234
20,1.8503859142440136,1.535854597358638,1.1612252728372692,0.42221931576984356
20,1.666351733739275,1.4199456630546368,0.8565388969529237,0.3516562177081529
20,1.6437700770288908,1.4385202528340342,0.827094596710641,0.3638094322822002
20,1.9006325922329141,1.6534181460552735,0.9551648729459433,0.43046616451488373
20,1.7897403349991967,1.559163595284058,0.836328161897597,0.37712389867987534
20,1.91386806982029,1.5383640928183413,1.200798457400992,0.42434671782657296
20,2.087530192637285,1.5652857434507965,1.5772772540891933,0.4961960808383295
20,1.7377331681367025,1.4063344584789237,1.031373753923082,0.3802007653273104
20,2.233382453559,1.5766933510384502,1.874943974377668,0.5069391506255314
20,1.918205182622827,1.6439070932936906,1.0595987781862701,0.4354603616720305
20,1.9265119162551338,1.7358019454629328,0.886717533295605,0.4000249089599124
20,1.949949531393657,1.733984981156545,0.8725509762265076,0.4182981197372797
20,1.6588188875751373,1.5109111716015993,0.7432900014553936,0.3663664537650711
20,1.6366317842899707,1.4175363837061865,0.8243553281135173,0.35515417646029673
20,1.5972706359626097,1.4227596212126892,0.7144977424453076,0.3180902075059102
20,1.973260615434545,1.60814431796726,1.2068079269423924,0.45425546087566093
20,1.5722885470495864,1.4251706860103637,0.6901603207322449,0.34901932307442385
20,1.846142534584009,1.4655826882400593,1.243750972919559,0.4432615274092097
20,1.5521740689528152,1.4431882465158683,0.6117996258914234,0.3166567267528728
20,1.795350831157323,1.5979470530094102,0.8452739647220545,0.39559010570303277
20,1.7737757148864524,1.445684301127614,1.1205263591038919,0.39209731951555044
20,1.864505682207709,1.4910208263562061,1.2391028157859156,0.4187874047130804
20,1.6995120725889172,1.5286509238492276,0.7582193575683879,0.34563961491315165
20,1.6072688235150663,1.4132532791684964,0.8706850803839227,0.3771613638102848
20,1.6249328323520515,1.3936847410283995,0.8864265990815796,0.3648820764830493
20,1.7620249931553125,1.5753771790097237,0.7572319005707735,0.38300562721330134
20,1.9185167484250336,1.674803254224082,0.9454890020428299,0.3972301734010482
20,1.8609035924075812,1.591492446456583,1.0342283108366106,0.43592323328289395
20,1.8179914148950178,1.5426179181133624,0.9827705520073912,0.38446473874682907
20,1.903316989658101,1.6136223641891827,0.9945888046072067,0.40961126813824883
20,1.8550571946413625,1.6012006949999633,0.9373266402348053,0.3952831137341546
20,1.346027013133702,1.0597183928930298,1.0110176823796824,0.31432734237488
20,2.092700326543766,1.7796191512268147,1.1195824031057753,0.4596810657521548
20,1.7853340013150278,1.6739228681808138,0.6205594508640835,0.34257127514700986
20,1.9989613489941425,1.72794823493965,1.0320070028879686,0.456574837907436
20,1.6235633271763963,1.3294633741918975,1.0290438472390036,0.3401303762432827
20,1.7738777953063556,1.5605974584520985,0.8562627180510011,0.3917871442947292
20,1.782212865566537,1.4531213704250612,1.1195253236849787,0.3877553697963042
20,1.6884767631398359,1.4736849553078732,0.8092773021845141,0.34175391267371164
20,1.6174922420742557,1.4567619289818177,0.7179510528776597,0.3420399290228992
20,1.648663424232626,1.4358866999921056,0.815039816939706,0.33586865061274956
20,1.88480000340314,1.4951225570169575,1.2475021609202979,0.42658413092593295
20,2.0809814110355864,1.7140255707832064,1.1672148617666847,0.42532239595204546
20,1.8151752024113916,1.6939167303353633,0.5823851889487698,0.33325033451104885
20,1.8599718126233311,1.5277622924369372,1.114951929298407,0.40277318839027665
20,1.5322797463443998,1.3713282546764611,0.6765894207882545,0.31805973587738046
20,2.0511101582710065,1.6441717763695753,1.3275974362415977,0.46358898376345
20,1.5640372649217458,1.4435936485277763,0.6122479721416387,0.3094706392248756
20,1.8431716116726218,1.4611973496568131,1.3025726723419597,0.4151414472435998
20,1.5351888705428764,1.3533111883031543,0.8054544397905264,0.34818168894485724
20,1.5161385426430722,1.3739364507181764,0.6421403187934922,0.3146983368587008
20,1.7838609999582868,1.5092759202420574,0.9340022041135086,0.3667409624131613
20,1.9069413042378902,1.551505334003676,1.2177514866333892,0.4285870167812814
20,1.5992331239310806,1.4316140345751667,0.7851897003385673,0.36654640790605014
20,1.9351849305520166,1.5979695382786305,1.1777691496458462,0.46180157350397744
20,1.7732833982061915,1.5461679825065413,0.8824090416460786,0.4012698337777971
20,1.57672029165358,1.3607292580396761,0.8114904018017073,0.3408753892609825
20,2.071047190933865,1.5779196797476198,1.505036170858415,0.4925297434646757
20,1.6602107801308637,1.4194632329587495,0.8845593315299725,0.3633217950992681
20,1.804424380133542,1.5639826370312502,0.916974307224873,0.4011746958972727
20,2.073850358912744,1.8018255931509064,1.0684053649640701,0.46125740616692634
20,1.7330209273720978,1.4666828228422841,1.0053702857092175,0.40100734676390115
20,1.6871009717250431,1.5706027534342903,0.5666742675816896,0.3060033897561102
20,1.598624427744216,1.4652321141378508,0.6310657499993113,0.3075438974517394
20,1.8856906203046633,1.5637648112166274,1.1592555062730396,0.4353403120839309
20,1.8973884931958622,1.5565632497259245,1.276966852498552,0.481960685346987
20,1.799264590908844,1.5999903523867662,0.8157271014798109,0.36683155888296437
20,1.7171165201402436,1.442918260567558,0.9868779145336231,0.36188011177648294
20,1.84650685786427,1.5847979575193383,1.014680015858853,0.4338368897664968
20,1.9352301443073516,1.4878017062432418,1.3740081711544883,0.4242900615922718
20,1.674535100861813,1.4660200786707962,0.8067257684725456,0.3594062386587432
20,1.8823496631006567,1.6242506637708745,1.0080287085370903,0.4429682533312616
20,1.7274139165555058,1.4650835487317582,0.880310403444595,0.3830033227927146
20,1.7228796621780134,1.3209218367324758,1.3334639475629224,0.4083450781154859
20,1.8470064799264787,1.5745174881670254,1.0648994369353586,0.40887505175134076
20,1.9860985425795703,1.7063037398069039,1.0458046094695268,0.4349541813285491
20,1.7004539812251933,1.4891530073537964,0.8554730396611716,0.35857877587334475
20,1.7950853748505504,1.5864997972495012,0.9178913596274533,0.4052106796790702
20,1.69313608572961,1.5060620587379163,0.7280159142042427,0.31705595649167384
20,2.0848302909560745,1.5470298238796256,1.6452468573988566,0.4760263704943244
1,2.396321453889069,2.509993439785156,1.1908527831344875,1.0942979535471664
1,1.5511734912966315,1.6303656145832321,1.0875914309813288,0.8357251503675556
1,2.5241312434151038,2.5379845668147385,1.0355301547532003,0.9721059844775011
1,1.2254670085809953,1.1848153183679815,1.387266092162142,0.9175878486750282
1,2.0284552836928276,2.061010311742855,0.8157008441483125,0.8002714261273067
1,1.3571621973246513,1.452481904497567,1.1221532466511743,0.956444331677802
1,1.3723337754909648,1.1958023813722103,0.9404579679092608,0.7078992973818015
1,2.332072765546039,2.306850426076026,0.9977020049883877,0.9433267330823107
1,1.3303903384121918,1.655251237356631,1.2571147570864196,0.9920513423626733
1,1.5873967837343494,1.451728921074456,0.9810767117423921,0.774570902565634
1,1.8668277023881166,1.946251609221838,1.039072822984057,0.994418229757403
1,1.625938715447072,1.4574736810802826,1.1143596039042523,0.8320135847414506
1,1.9538298818276305,1.805794877925094,1.1364418720716625,0.8752998802609921
1,1.9045969279657622,2.046851611384251,0.8155532802291053,0.9013350964499003
1,1.3215695294254215,1.3531810500582813,1.0592219244039778,0.8918046995896798
1,1.99097329582657,1.8681082827068334,1.2828746499065473,0.9555997267002436
1,0.8977431733700911,1.1956402473035046,1.1643697259401158,0.8325645004139522
1,2.3936908903249883,2.486188033437855,1.0937454350290505,0.9513254082675653
1,2.115311249913993,2.096585404876651,1.014455949881009,0.8785032619980482
1,2.2184292315009255,2.0902735693161256,0.9951523958374122,0.8329968131035095
1,1.9599584416086355,1.8577641289865943,1.0061039579135302,0.8575648771221905
1,2.3309512870798494,2.320249202559932,1.1851022416513093,1.0481985299536367
1,1.9355157929462243,1.9962408665077032,0.882447358346451,0.7766377099512904
1,1.6922933065629135,1.5975084869241032,0.9953181265411328,0.820341296032473
1,2.028370728270625,2.1681305142644023,1.0261465820740425,0.8927563826419294
1,1.646126605817337,1.524350848089317,1.0214700694750993,0.819043539325179
1,2.173739802460465,2.141649789573476,1.1806254067099904,0.9326233971452302
1,2.175721901714547,2.1226151651185825,0.8107334733117553,0.6681997593624589
1,2.191356572827385,2.16528800597892,1.0622555737390835,0.900436654291016
1,1.592477490840103,1.6943686255442505,0.9420578695049314,0.8288039697642136
1,2.4155724871845035,2.5082467114982965,0.9814118422696776,1.0332983704937857
1,1.6334836102246824,1.5596371022688005,0.9071630912037904,0.7500673514121508
1,1.7195143870899057,1.7080791009502558,0.9894233184938197,0.8150663218672028
1,2.039434740101999,2.084528656470037,0.7673299296026534,0.7380799279416927
1,1.9046073167437303,1.98682521697845,0.95632097200456,0.9447014974580008
1,1.1602153255099614,1.1673742956274933,0.9958929106302992,0.796798693832585
1,2.144505359266348,2.2729862422343574,0.9127002047038788,0.9159057453904991
1,1.2739541565639967,1.536980962787908,1.1860966935955173,0.9849325139066653
1,1.8369808885314687,1.9905067143564268,0.837931627387487,0.9048843501193744
1,1.4727143133689786,1.4729194934981287,0.9738397554264446,0.8483238414816244
1,1.5941837853066825,1.6949120563923525,0.8857412721543765,0.835722935876539
1,1.4724010202531073,1.7548446900362955,0.9784474200955925,0.9277627296738076
1,1.8616611172260589,1.9333832909051818,1.2093938686149133,0.9227017933096637
1,2.1799945609314273,2.218356958680462,0.9283419565190678,0.849160362055416
1,1.2661643022468012,1.2265190835480926,1.023943719243206,0.8691944235134474
1,2.569455603597349,2.664836512657782,1.1722044020513969,1.0107765631862737
1,1.962519912784606,1.6776350470269754,1.3287088161542582,1.0631010949743058
1,1.3368198903277744,1.3429194788017949,1.139854457612381,0.8763173740459576
1,1.262768962566532,1.3806168794910576,1.1361991308348522,0.8581379691805358
1,1.3370125166333233,1.4403115274347813,1.0938553730712735,0.9399414927979755
1,1.3802661379123848,1.4392077071890998,0.9824656907669307,0.8906918898296852
1,1.5970195849211393,1.5660030444648634,1.1093333330486699,0.8923714981159518
1,1.1377918451817766,1.2090533348659231,1.2850679269562997,0.9121582917514276
1,1.9779607215854258,1.874233013195741,0.9591718894272228,0.7922630605995666
1,2.3457631143298228,2.34239251410565,1.018432872762788,0.8995169195051904
1,1.5499530646462123,1.674506889584605,0.9112620923334456,0.826081334126502
1,1.3329977265985642,1.202995508619089,1.2664611102797407,0.9550255322728107
1,1.5539277812883694,1.4778245276803035,1.0144067430269899,0.8552987952728834
1,2.0422560348526098,2.0705459941714595,0.9063221149305509,0.8979275997248943
1,1.5090859088588144,1.5654697385010379,0.7470790365866158,0.7057706783213884
1,1.5473492762038599,1.8618988843151554,1.0921829769660243,0.9193033405542219
1,1.1084161111066675,1.1708951439275908,1.0057239626778887,0.7398080717794056
1,1.1327770026456991,1.3719174571494273,1.0400952537212176,0.9139841901277412
1,1.19969170885775,1.1067217285418347,1.3885841088456043,0.8947453668444305
1,1.786602894837419,1.7144687737536497,1.0192116007343741,0.815450227618987
1,1.160665360476318,1.257573368302204,1.356480404889967,0.8745394329022189
1,2.338541681307289,2.294152077895557,0.9070747779659345,0.8118129368518728
1,1.9067785144403415,1.8250778911411434,0.973211175529077,0.8182461060922155
1,1.1969444374805784,1.2136383677052995,1.2108888575256156,1.0185675141960595
1,1.593780323357592,1.6345913667894074,1.0365127319142853,0.8276583863151861
1,2.130885192784305,2.1321644499058428,1.1221776461950546,0.9260882549726694
1,1.3540866098020945,1.2898457822758715,0.8260670667463117,0.6828287418698559
1,1.00419890887001,1.1690302087698385,1.10134892692325,0.8423548208399585
1,2.214060148269458,2.094822483190828,1.1344706764296284,0.8996215165060147
